Title	x	y
A -73.787649 40.97536
A -73.787493 40.975148
A -73.787313 40.9749
A -73.787204 40.97467
A -73.787126 40.974405
A -73.789788 40.977176
A -73.789663 40.977023
A -73.78953 40.976799
A -73.789725 40.976675
A -73.790053 40.976563
A -73.790241 40.976451
A -73.790631 40.976268
A -73.790818 40.976115
A -73.791006 40.975915
A -73.791263 40.976068
A -73.788788 40.976186
A -73.788788 40.975975
A -73.788777 40.975684
A -73.788768 40.975358
A -73.78867 40.975136
A -73.78859 40.974881
A -73.788412 40.97472
A -73.788234 40.974431
A -73.788465 40.976043
A -73.78827 40.975848
A -73.788163 40.975552
A -73.788003 40.975351
A -73.787878 40.97515
A -73.787754 40.974841
A -73.787754 40.974579
A -73.789231 40.976466
A -73.789515 40.976366
A -73.789844 40.976218
A -73.790067 40.976144
A -73.789782 40.975795
A -73.789791 40.97556
A -73.790173 40.975547
A -73.790316 40.975963
A -73.790494 40.975822
A -73.790671 40.975594
A -73.790511 40.975345
A -73.790618 40.974822
A -73.789729 40.974566
A -73.790467 40.974325
A -73.790316 40.974419
A -73.790387 40.974117
A -73.790004 40.974117
A -73.789604 40.973888
A -73.789933 40.973855
A -73.790316 40.973727
A -73.790209 40.973311
A -73.789924 40.973324
A -73.789622 40.973318
A -73.789373 40.973385
A -73.789071 40.973412
A -73.788786 40.973412
A -73.787774 40.973546
A -73.787571 40.973676
A -73.787195 40.973765
A -73.787538 40.974275
A -73.787839 40.974146
A -73.788128 40.974105
A -73.788418 40.974032
A -73.788633 40.974194
A -73.788804 40.974389
A -73.789148 40.974446
A -73.78889 40.974632
A -73.788955 40.974907
A -73.78904 40.975158
A -73.789126 40.975393
A -73.789255 40.975677
A -73.789362 40.975847
A -73.789234 40.976155
A -73.791723 40.97579
A -73.791917 40.97568
A -73.792116 40.975541
A -73.792293 40.975385
A -73.792544 40.975262
A -73.792735 40.975112
A -73.792898 40.974889
A -73.793089 40.974606
A -73.792942 40.974511
A -73.792581 40.974572
A -73.792278 40.974606
A -73.791984 40.974661
A -73.791674 40.974711
A -73.791394 40.974767
A -73.791099 40.9748
A -73.791224 40.975485
A -73.791482 40.975368
A -73.791364 40.975151
A -73.791866 40.975123
A -73.792242 40.974984
A -73.791018 40.974528
A -73.791328 40.974478
A -73.791608 40.974439
A -73.791851 40.974355
A -73.792168 40.974344
A -73.792433 40.974283
A -73.792662 40.974211
A -73.79292 40.97416
A -73.793266 40.974138
A -73.79345 40.974088
A -73.790959 40.974122
A -73.791291 40.974099
A -73.791549 40.974044
A -73.791807 40.974021
A -73.792102 40.973966
A -73.792411 40.973921
A -73.792632 40.973888
A -73.792868 40.973832
A -73.79317 40.973721
A -73.793443 40.973693
A -73.793723 40.973632
A -73.793694 40.973326
A -73.793465 40.973387
A -73.793155 40.973398
A -73.792853 40.973459
A -73.792477 40.973526
A -73.791969 40.973598
A -73.791704 40.973632
A -73.791364 40.973665
A -73.791136 40.973704
A -73.790804 40.973754
A -73.79078 40.973367
A -73.791059 40.973259
A -73.79136 40.973205
A -73.791324 40.97301
A -73.791224 40.972783
A -73.790916 40.972816
A -73.790622 40.972875
A -73.790658 40.973113
A -73.792942 40.972994
A -73.793243 40.972897
A -73.793558 40.972816
A -73.79335 40.972507
A -73.793014 40.972534
A -73.792677 40.972594
A -73.792906 40.972118
A -73.79252 40.972205
A -73.792176 40.972297
A -73.792201 40.972605
A -73.792316 40.972816
A -73.792376 40.97311
A -73.791889 40.97317
A -73.791811 40.972953
A -73.791764 40.972759
A -73.791675 40.972559
A -73.791707 40.972337
A -73.791406 40.972437
A -73.791019 40.97248
A -73.790797 40.972518
A -73.790443 40.972529
A -73.790672 40.972218
A -73.790751 40.971986
A -73.791116 40.971886
A -73.791356 40.971834
A -73.791639 40.971813
A -73.791879 40.971832
A -73.792122 40.971886
A -73.792394 40.971834
A -73.792484 40.971618
A -73.792384 40.971445
A -73.792158 40.97135
A -73.79194 40.971399
A -73.791682 40.971415
A -73.791399 40.97144
A -73.791145 40.971472
A -73.791818 40.970983
A -73.792201 40.970991
A -73.792305 40.970743
A -73.792058 40.970578
A -73.792201 40.970283
A -73.787204 40.973304
A -73.787425 40.973265
A -73.787757 40.973194
A -73.787954 40.973144
A -73.788174 40.9731
A -73.788425 40.9731
A -73.788728 40.973066
A -73.789009 40.973014
A -73.789267 40.972962
A -73.789525 40.97294
A -73.78976 40.972911
A -73.790079 40.972894
A -73.789934 40.972418
A -73.789585 40.972424
A -73.789214 40.972464
A -73.788963 40.972476
A -73.788592 40.972476
A -73.788288 40.97255
A -73.788083 40.97263
A -73.787757 40.972733
A -73.787461 40.972808
A -73.787127 40.972888
A -73.787044 40.972493
A -73.787378 40.972372
A -73.787658 40.972332
A -73.787977 40.972292
A -73.788281 40.972201
A -73.788599 40.972161
A -73.788918 40.97212
A -73.789232 40.972033
A -73.789551 40.972023
A -73.78996 40.97197
A -73.790062 40.971546
A -73.789755 40.971498
A -73.789449 40.971527
A -73.789149 40.971541
A -73.788901 40.971594
A -73.788626 40.971633
A -73.788397 40.971667
A -73.788078 40.97172
A -73.787835 40.971715
A -73.787561 40.971816
A -73.787312 40.971874
A -73.787063 40.971985
A -73.786853 40.972062
A -73.780362 40.978521
A -73.780318 40.978812
A -73.780282 40.979102
A -73.780287 40.979267
A -73.780419 40.979439
A -73.780515 40.979698
A -73.780672 40.979939
A -73.780378 40.980161
A -73.780065 40.980081
A -73.780019 40.979855
A -73.779913 40.979576
A -73.779882 40.979366
A -73.779725 40.97916
A -73.779973 40.978544
C -73.779756 40.9788
A -73.777936 40.981536
A -73.778285 40.981375
A -73.77857 40.981238
A -73.778965 40.981052
A -73.778764 40.980774
A -73.778512 40.980613
A -73.778499 40.980349
A -73.778479 40.980114
A -73.778415 40.97987
A -73.778635 40.979694
A -73.778932 40.979802
A -73.778991 40.980017
A -73.778978 40.980227
A -73.779243 40.980579
A -73.779414 40.980851
A -73.779842 40.980648
A -73.779567 40.98027
A -73.779488 40.980085
A -73.779421 40.979698
A -73.779304 40.97943
A -73.779152 40.979108
A -73.778773 40.979209
A -73.778529 40.97938
A -73.778162 40.979486
A -73.777918 40.979647
A -73.777893 40.979988
A -73.777851 40.98027
A -73.777857 40.980574
A -73.77782 40.980842
A -73.777796 40.981054
A -73.777808 40.981307
A -73.777231 40.982445
A -73.777231 40.982156
A -73.777268 40.981828
A -73.777239 40.981583
A -73.777224 40.981355
A -73.777254 40.981054
A -73.777276 40.98081
A -73.77729 40.980526
A -73.777268 40.980259
A -73.777261 40.979969
A -73.777305 40.979658
A -73.777408 40.979458
A -73.782161 40.977035
A -73.782515 40.976836
A -73.782845 40.976702
A -73.783126 40.976592
A -73.783419 40.976463
A -73.783578 40.976287
A -73.783762 40.976126
A -73.784024 40.976048
A -73.784208 40.975937
A -73.783896 40.975596
A -73.783572 40.975688
A -73.783255 40.975845
A -73.782919 40.975955
A -73.782747 40.97608
A -73.782552 40.976214
A -73.782302 40.976287
A -73.782063 40.976463
A -73.781801 40.97661
A -73.784452 40.974733
A -73.784409 40.974553
A -73.784336 40.974309
A -73.784312 40.974129
A -73.784226 40.973917
A -73.784128 40.973686
A -73.784086 40.973483
A -73.784086 40.975014
A -73.783957 40.974954
A -73.78389 40.974788
A -73.783799 40.97459
A -73.783823 40.974359
A -73.783652 40.974156
A -73.783579 40.973963
A -73.783542 40.973723
A -73.783571 40.975261
A -73.783357 40.975381
A -73.7831 40.975473
A -73.782899 40.975597
A -73.782697 40.975703
A -73.782441 40.975814
A -73.782209 40.975934
A -73.781964 40.976068
A -73.781585 40.976197
A -73.781585 40.975939
A -73.781726 40.97569
A -73.781915 40.975537
A -73.782111 40.975394
A -73.78238 40.975298
A -73.782587 40.975168
A -73.782832 40.975039
A -73.783015 40.974919
A -73.783253 40.974804
A -73.781427 40.975337
A -73.781699 40.975131
A -73.781928 40.975003
A -73.782156 40.974875
A -73.782407 40.974763
A -73.782635 40.97463
A -73.782901 40.97453
A -73.783173 40.974391
A -73.78125 40.975197
A -73.78111 40.974997
A -73.781463 40.97483
A -73.781744 40.974686
A -73.781979 40.974541
A -73.782215 40.97443
A -73.782569 40.97429
A -73.782805 40.974179
A -73.783026 40.973996
A -73.777906 40.979262
A -73.777802 40.9791
A -73.778001 40.979006
A -73.778525 40.978889
A -73.778738 40.978727
A -73.779247 40.97851
A -73.779726 40.978277
A -73.780146 40.978043
A -73.780478 40.977904
A -73.780824 40.977709
A -73.781075 40.977453
A -73.781613 40.977197
A -73.781377 40.97683
A -73.781112 40.97698
A -73.780861 40.977103
A -73.780655 40.977347
A -73.779962 40.977676
A -73.779984 40.977364
A -73.780087 40.977192
A -73.78008 40.97698
A -73.780161 40.976813
A -73.780205 40.976596
A -73.780154 40.976379
A -73.78008 40.976151
A -73.779873 40.975979
A -73.779667 40.975778
A -73.779578 40.975517
A -73.779391 40.975311
A -73.779181 40.97512
A -73.779042 40.974938
A -73.778924 40.974752
A -73.781056 40.976541
A -73.781032 40.976211
A -73.781079 40.975893
A -73.781103 40.975681
A -73.780853 40.975515
A -73.780775 40.975374
A -73.780587 40.975156
A -73.780423 40.974985
A -73.78022 40.974832
A -73.780103 40.974619
A -73.779892 40.97436
A -73.779564 40.974478
A -73.779228 40.974572
A -73.779642 40.974896
A -73.779806 40.975103
A -73.779931 40.975268
A -73.780166 40.975515
A -73.780275 40.975716
A -73.78047 40.975963
A -73.780611 40.976188
A -73.780665 40.976394
A -73.780775 40.976683
A -73.776226 40.979424
A -73.776269 40.97927
A -73.776232 40.979163
A -73.776238 40.979001
A -73.776232 40.978886
A -73.776207 40.978757
A -73.776159 40.978596
A -73.776097 40.978466
A -73.776055 40.978333
A -73.776039 40.978198
A -73.776022 40.978054
A -73.775973 40.977928
A -73.775935 40.977781
A -73.775924 40.977641
A -73.775907 40.977502
A -73.775869 40.977379
A -73.775834 40.977253
A -73.775803 40.977103
A -73.775754 40.976974
A -73.775754 40.976841
A -73.775744 40.976696
A -73.775688 40.976546
A -73.775643 40.976399
A -73.775587 40.976244
A -73.776638 40.979246
A -73.776818 40.979146
A -73.77701 40.978968
A -73.776801 40.978805
A -73.776683 40.978645
A -73.776509 40.978427
A -73.776498 40.978224
A -73.776411 40.978004
A -73.776338 40.977817
A -73.776314 40.977615
A -73.776258 40.977434
A -73.776203 40.977198
A -73.776168 40.977001
A -73.776217 40.976793
A -73.776356 40.976602
A -73.776561 40.976441
A -73.776923 40.976363
A -73.776794 40.976158
A -73.776686 40.975935
A -73.776415 40.976042
A -73.776199 40.976184
A -73.775862 40.976247
A -73.777492 40.978792
A -73.777249 40.97865
A -73.777092 40.978494
A -73.776985 40.978245
A -73.777259 40.978188
A -73.777547 40.978119
A -73.777714 40.977939
A -73.777775 40.977741
A -73.777811 40.977573
A -73.77779 40.97737
A -73.77772 40.977171
A -73.777598 40.976976
A -73.777492 40.976724
A -73.777476 40.97651
A -73.777365 40.976326
A -73.777289 40.976131
A -73.777198 40.975944
A -73.777051 40.975745
A -73.777264 40.975592
A -73.776885 40.977888
A -73.77716 40.977824
A -73.777282 40.977575
A -73.777185 40.977372
A -73.777142 40.977219
A -73.777105 40.976933
A -73.776977 40.976735
A -73.776702 40.976809
A -73.776696 40.977067
A -73.776733 40.97727
A -73.776745 40.977473
A -73.776781 40.977681
A -73.786692 40.971648
A -73.786985 40.971602
A -73.787228 40.97153
A -73.787573 40.971491
A -73.78775 40.971415
A -73.788069 40.971369
A -73.788342 40.971331
A -73.788585 40.971293
A -73.78897 40.971254
A -73.789294 40.971193
A -73.789608 40.971197
A -73.789922 40.971155
A -73.790276 40.971017
A -73.790423 40.970757
A -73.790089 40.97065
A -73.78975 40.97065
A -73.789446 40.970654
A -73.789243 40.97065
A -73.788464 40.970704
A -73.78817 40.970754
A -73.787902 40.970773
A -73.787649 40.970868
A -73.78736 40.970933
A -73.787104 40.971
A -73.786805 40.971067
A -73.786494 40.97122
A -73.784361 40.972743
A -73.784564 40.972614
A -73.784814 40.972496
A -73.78508 40.972366
A -73.785283 40.97226
A -73.785556 40.972166
A -73.785767 40.972036
A -73.785993 40.971977
A -73.786196 40.971835
A -73.785985 40.971376
A -73.785743 40.971482
A -73.785501 40.971547
A -73.78529 40.971682
A -73.785025 40.971788
A -73.784775 40.971889
A -73.784588 40.972018
A -73.784338 40.972095
A -73.784158 40.972236
A -73.783432 40.97325
A -73.783924 40.97305
A -73.783846 40.972727
A -73.783704 40.972483
A -73.783276 40.972793
A -73.783312 40.97302
A -73.780772 40.974685
A -73.781101 40.974509
A -73.781314 40.974375
A -73.78165 40.974292
A -73.781787 40.974136
A -73.782054 40.974064
A -73.782287 40.973929
A -73.782568 40.97379
A -73.782733 40.973712
