latitude	longitude	zipcode	category
43.000732	-75.192752	13340	SR
43.077277	-75.308919	13413	ST
43.013654	-74.768879	13365	ST
42.999687	-75.049083	13357	SR
43.049762	-75.377762	13323	K
43.078157	-75.295307	13413	MF
43.094503	-75.643259	13421	K
43.093849	-75.307588	13413	K
43.071588	-75.293752	13413	M
43.048032	-75.381877	13323	R
43.093127	-75.279193	13413	CC
43.062384	-75.366936	13323	V
43.231111	-75.443406	13440	CC
43.041988	-75.064274	13340	ST
43.289591	-75.475936	13440	ER
43.072269	-75.289183	13413	CC
43.016256	-75.169835	13340	M
43.225531	-75.536588	13440	V
43.029103	-74.987782	13350	X
43.077277	-75.652482	13421	CC
43.240134	-75.443448	13440	ST
43.218208	-75.459618	13440	CC
43.073502	-75.28798	13413	K
43.08233	-75.31757	13413	ST
43.09309	-75.279204	13413	CC
43.070929	-75.286273	13413	SR
43.097938	-75.301674	13417	U
43.082238	-75.29702	13413	R
43.094706	-75.651233	13421	R
43.093084	-75.279181	13413	CC
43.231507	-75.437156	13440	ST
43.079141	-75.644545	13421	K
43.140435	-75.714019	13421	ER
43.143848	-75.440282	13440	ST
43.044234	-74.84768	13365	CC
43.043025	-74.856956	13365	V
43.023997	-74.976081	13350	V
43.082603	-75.323576	13413	ST
43.049062	-75.379092	13323	ST
43.025481	-74.984767	13350	ST
43.019841	-75.045378	13357	CC
43.122628	-75.481504	13440	ST
43.005577	-75.05171	13357	R
43.017602	-75.032859	13357	K
43.138483	-75.270822	13403	SR
43.051453	-75.001864	13350	ER
43.237549	-75.453449	13440	CC
43.043628	-74.85277	13365	V
43.092972	-75.65104	13421	K
43.082027	-75.315121	13413	ST
43.205031	-75.425503	13440	ST
43.050681	-75.061638	13340	R
43.084921	-75.319347	13413	K
43.080377	-75.335231	13413	CC
43.086428	-75.316925	13413	SR
43.087508	-75.646473	13421	ST
43.083936	-75.342153	13323	CC
43.042594	-75.083604	13340	ST
43.076671	-75.294483	13413	K
43.238887	-75.449294	13440	V
43.223194	-75.484298	13440	SR
43.073178	-75.293499	13413	CC
43.075813	-75.288582	13413	ST
43.211966	-75.456556	13440	V
43.093541	-75.30793	13413	K
43.014703	-75.036775	13357	K
43.093125	-75.279185	13413	R
43.048418	-75.380033	13323	K
43.078439	-75.373812	13323	K
43.02759	-74.989747	13350	CC
43.075962	-75.644007	13421	ST
43.015771	-75.034807	13357	K
43.18445	-75.333045	13403	K
43.045372	-75.38335	13323	SR
43.077251	-75.652487	13421	CC
43.207352	-75.45108	13440	G
43.228354	-75.492655	13440	M
43.078293	-75.380925	13323	U
43.132427	-75.255762	13403	ER
43.178005	-75.286234	13403	V
43.095575	-75.309746	13413	ST
43.283123	-75.471427	13440	G
43.036406	-75.065414	13340	SR
43.018704	-74.993534	13350	ST
43.136283	-75.275852	13403	M
43.07581	-75.684032	13421	SR
43.087192	-75.313041	13413	K
43.206019	-75.456876	13440	ST
43.042273	-74.858494	13365	ST
43.072141	-75.41188	13323	ER
43.229116	-75.442555	13440	R
43.036731	-75.101259	13340	ST
43.047664	-75.378092	13323	ST
43.02608	-74.984991	13350	ER
43.092688	-75.312837	13413	CC
43.162976	-75.311116	13403	X
43.022895	-74.992599	13350	ST
43.022381	-74.982215	13350	CC
43.082953	-75.315932	13413	ST
43.074239	-75.287616	13413	ST
43.050121	-75.378804	13323	K
43.074817	-75.299594	13413	R
43.043838	-74.860469	13365	ST
43.231246	-75.443321	13440	CC
43.077432	-75.642535	13421	G
43.09631	-75.651507	13421	ST
43.0435	-74.859643	13365	ST
43.049635	-75.379104	13323	R
43.078034	-75.687725	13421	R
43.275295	-75.493174	13440	V
43.016355	-75.034703	13357	ST
43.205242	-75.422935	13440	WT
43.08378	-75.339507	13323	ST
43.21261	-75.455178	13440	ER
43.054005	-75.279505	13413	CC
43.040603	-75.083185	13340	ST
43.083147	-75.326395	13413	SR
43.00735	-74.744999	13365	K
43.095249	-75.312406	13413	K
43.209717	-75.461857	13440	WT
43.102928	-75.657275	13421	ER
43.029117	-74.957785	13350	V
43.142555	-75.216432	13403	K
43.044065	-74.856293	13365	ST
43.090877	-75.31878	13413	G
43.041319	-74.85829	13365	ST
43.17296	-75.320869	13403	SR
43.09594	-75.305236	13413	K
43.082606	-75.323551	13413	K
43.053642	-75.376757	13323	ER
43.025471	-74.981044	13350	K
43.221874	-75.424267	13440	SR
43.082598	-75.32402	13413	ST
43.214652	-75.461465	13440	CC
43.102385	-75.295532	13417	K
43.213567	-75.4589	13440	V
43.220525	-75.447643	13440	SR
43.088282	-75.311246	13413	ST
43.30028	-75.472743	13440	ST
43.211147	-75.452477	13440	X
43.081855	-75.661903	13421	V
43.195682	-75.439906	13440	SR
43.094851	-75.282635	13413	R
43.019857	-75.04537	13357	CC
43.05512	-75.277097	13413	K
43.07852	-75.644795	13421	SR
43.136067	-75.262675	13403	ST
43.068319	-75.347543	13323	G
43.248798	-75.382913	13440	ER
43.076681	-75.294879	13413	ST
43.090351	-75.315402	13413	ST
43.218978	-75.448338	13440	P
43.231658	-75.437048	13440	ST
43.02139	-74.990508	13350	ST
43.069946	-75.286781	13413	CC
43.215081	-75.453779	13440	K
43.232166	-75.436418	13440	G
43.217479	-75.54791	13440	ST
43.09185	-75.648864	13421	V
43.108649	-75.287894	13417	K
43.014422	-75.038186	13357	R
43.106868	-75.281617	13417	K
43.213334	-75.461796	13440	SR
43.075139	-75.289143	13413	R
43.096143	-75.305021	13413	K
43.090508	-75.009851	13350	ST
43.048076	-75.37938	13323	ST
43.102198	-75.293912	13417	K
43.030982	-74.982507	13350	SR
43.23193	-75.442569	13440	R
43.220365	-75.425257	13440	K
43.047688	-75.378088	13323	R
43.212214	-75.457958	13440	CC
43.093103	-75.279198	13413	CC
43.072949	-75.28721	13413	CC
43.090501	-75.32005	13413	M
43.089879	-75.312704	13413	K
43.099923	-75.655774	13421	ER
