location_name,top_category,latitude,longitude
Personal Care Services,Shear Perfection,43.05144,-74.947288
Restaurants and Other Eating Places,Debbie's Cafe,43.054647,-75.271747
 and Liquor Stores, Wine,Beer,Ann Street Liquors,43.043903,-74.860446
Grocery Stores,Save-A-Lot,43.076389,-75.644002
Furniture Stores,Thompson Appliances,43.096117,-75.651755
Clothing Stores,Label Shopper,43.231684,-75.437282
Bakeries and Tortilla Manufacturing,Kikko's Koffee House,43.257193,-75.461857
Lessors of Real Estate,Unique Car &amp Motorcycle Storage,43.130378,-75.24693
Religious Organizations,Stone Presbyterian Church,43.047956,-75.378559
Health and Personal Care Stores,Walmart Pharmacy 10 2444,43.078201,-75.691724
Restaurants and Other Eating Places,Mangia Macrina's Wood Fired Pizza,43.077135,-75.309979
Restaurants and Other Eating Places,Carmella's Cafe,43.079302,-75.31798
Religious Organizations,Church On The Rocks,43.097193,-75.651781
Restaurants and Other Eating Places,Salvatore's,43.026482,-74.998289
 and Similar Institutions, Historical Sites,Museums,Myers Park,43.024761,-74.990078
Home Furnishings Stores,La Galerie Rouge,43.08378,-75.339507
Clothing Stores,Victoria's Secret,43.073324,-75.288588
Other Motor Vehicle Dealers,Al's Cycle Parts,43.207066,-75.449087
Child Day Care Services,First Assembly Of God Of Utica New York,43.138022,-75.263903
Other Amusement and Recreation Industries,Clinton Arena,43.053792,-75.376905
Automotive Repair and Maintenance,Acchino Auto Body,43.221874,-75.424267
 and Liquor Stores, Wine,Beer,Spirit & Sanzone Distributors Co,43.136104,-75.267141
Personal Care Services,Tommy Nails,43.079258,-75.64455
Electronics and Appliance Stores,Metro by T Mobile Authorized Dealer,43.095592,-75.651871
Grocery Stores,Kelley's Lip Smackin' Best,43.016582,-75.035237
Personal Care Services,Smooth Transitions Laser Salon,43.059204,-75.28687
Electronics and Appliance Stores,Fiberdyne Labs,43.040603,-75.083185
Automotive Repair and Maintenance,Tallman's Express Lube New Hartford,43.083147,-75.326395
Restaurants and Other Eating Places,Dunkin',43.081906,-75.321971
Personal Care Services,Runway Hair Salon,43.07754,-75.293514
Other Miscellaneous Store Retailers,Now Playing Boutique,43.136067,-75.262675
Grocery Stores,Stewart's Shops,43.068319,-75.347543
Other Amusement and Recreation Industries,The War Club,43.248798,-75.382913
 and Similar Institutions, Historical Sites,Museums,Mohawk Valley Christian Education Foundation Incorporated,43.060469,-75.2558
Shoe Stores,Karaz Shoes,43.077161,-75.296034
Clothing Stores,Christopher & Banks,43.0903,-75.315394
Restaurants and Other Eating Places,McDonald's,43.041795,-74.861676
Restaurants and Other Eating Places,Asteroga Ale House,43.025301,-74.987032
Restaurants and Other Eating Places,Brass Tack Restaurant,43.028392,-75.059526
Gasoline Stations,CITGO,43.073479,-75.28681
Automobile Dealers,Cycle Shack Cars,43.225985,-75.488861
Religious Organizations,Catholic Charities Of Herkimer Coun Ty,43.014156,-75.038898
Health and Personal Care Stores,Rite Aid,43.097044,-75.302518
Grocery Stores,Hannaford Supermarkets,43.088202,-75.316425
Grocery Stores,Hannaford Supermarkets,43.041994,-75.387076
 and Musical Instrument Stores, Hobby,Sporting Goods,Mind Games,43.095751,-75.651708
Other Amusement and Recreation Industries,FranklynS Field,43.22398,-75.445909
 and Similar Institutions, Historical Sites,Museums,Mount Hope Reservoir Park,43.060555,-75.652761
Restaurants and Other Eating Places,Soul Bowl,43.096087,-75.305269
Other Ambulatory Health Care Services,Maple Hill Creamery & Market,43.11253,-74.949553
 and Similar Institutions, Historical Sites,Museums,Pulaski Park,43.108906,-75.28853
Clothing Stores,Disposable Gowns,43.082686,-75.149697
Restaurants and Other Eating Places,KFC,43.078465,-75.642838
Religious Organizations,Mohawk Valley Apartments Housing Development Fund Company Inc,43.039631,-75.388486
Automotive Repair and Maintenance,Clinton Auto Service,43.039625,-75.391673
Restaurants and Other Eating Places,Auntie Anne's,43.082521,-75.324865
Personal Care Services,West Park Row Salon,43.048405,-75.379062
Beverage Manufacturing,Villa Verona Vineyard & Bistro,43.099495,-75.614034
Religious Organizations,Safe Harbor Ministries Inc,43.079098,-75.658047
Restaurants and Other Eating Places,Mitsuba Japanese Cuisine,43.230476,-75.438014
Automobile Dealers,Carbone Auto Group,43.103847,-75.299043
Restaurants and Other Eating Places,Village Pizza,43.073025,-75.288079
 including Warehouse Clubs and Supercenters,General Merchandise Stores,The Shops At 25 West,43.040466,-74.859992
Other Amusement and Recreation Industries,Crestwood Golf Club,43.161886,-75.296307
Automobile Dealers,Crystal Motors Sales,43.227399,-75.491285
Lessors of Real Estate,Rome Taberg Plaza,43.23884,-75.504707
Clothing Stores,Talbots,43.080438,-75.321041
Other Amusement and Recreation Industries,Pilates Contrology Studio,43.044276,-74.857328
Amusement Parks and Arcades,Shu Maker Mountain Climbers,42.977137,-74.823375
Automotive Repair and Maintenance,West's Auto Wash,43.075547,-75.690932
Restaurants and Other Eating Places,Subway,43.020621,-74.991144
 including Warehouse Clubs and Supercenters,General Merchandise Stores,Dollar General,43.075582,-75.297535
Restaurants and Other Eating Places,Marcy Tavern,43.166798,-75.291686
Religious Organizations,Zion Episcopal Church,43.212931,-75.4578
Grocery Stores,Cliff's Local Market,43.005644,-75.25582
Clothing Stores,Torrid,43.082274,-75.316078
 and Gift Stores, Stationery,Office Supplies,Party City,43.085593,-75.320255
Lessors of Real Estate,Aspen Plaza,43.087004,-75.313158
Electronics and Appliance Stores,Cellular Sales,43.212425,-75.464474
Restaurants and Other Eating Places,Anchor's Away Cafe,43.041048,-75.068778
Book Stores and News Dealers,Barnes and Noble,43.0952,-75.306218
Clothing Stores,Francesca's,43.082358,-75.315692
 and Similar Institutions, Historical Sites,Museums,New York State,43.211945,-75.457252
Restaurants and Other Eating Places,Burger King,43.079195,-75.645579
Health and Personal Care Stores,Towpath Vision Care,43.042353,-74.861268
Other Ambulatory Health Care Services,Bremer Hearing &amp Audiology,43.074144,-75.294979
Other Personal Services,Doggie Doos,43.214784,-75.466455
Restaurants and Other Eating Places,Mitsuba Ramen,43.093956,-75.307722
