occupation	latitude	longitude	zipcode
East_Side_Diner	B	43.094345	-75.228714
The_Pizza_Box	B	43.090082	-75.213457
Speedway	C	43.076972	-75.279766
CNY_Eye_Physicians_&_Surgeons	A	43.084366	-75.267292
Western_Union	C	43.094205	-75.214734
Psychiatric_Services_Of_Central_New_York	A	43.102004	-75.239451
Ridgewood_Auto_Repair	D	43.074388	-75.267527
Central_New_York_Cardiology	A	43.082326	-75.26734
Karate_studio_of_utica	B	43.086321	-75.261299
Hannaford_Supermarkets	C	43.090314	-75.224542
YWCA	B	43.099546	-75.237843
Talarico_Fred_L_MD	A	43.084026	-75.265748
Mvcaa_Inc_River_Rd_Head_Start	A	43.124803	-75.234256
Garro_Drug_Store_of_Utica	A	43.098077	-75.217729
Community_Medicine_Ctrs_of_St_Elzbth_Mdcl_Ctr_Fmly	A	43.093287	-75.241231
Faith_Furniture_Store	C	43.095013	-75.237572
Ventura's_Restaurant	B	43.093467	-75.213809
Alison's_Jewelry_&_Repair	C	43.117958	-75.209699
Freeman_&_Foote_Jewelers	C	43.101822	-75.229995
Racha_Eric_B_DDS	A	43.086255	-75.251113
Marr_Logg_House	B	43.082541	-75.204619
Klar_Kurt_F_DDS	A	43.083728	-75.271064
DTR/VILLA	C	43.089605	-75.223089
Burlington	C	43.126938	-75.223628
A_Taste_Of_Laos	B	43.099779	-75.233179
Larry's_Auto_Repair	D	43.162417	-75.210867
Domino's_Pizza	B	43.085085	-75.286903
Dick's_Auto_Sales	D	43.092182	-75.209886
Holy_Trinity_Cath_Church	A	43.09943	-75.244878
Church_of_Our_Lady_of_Lourdes	A	43.083922	-75.269902
Chancellor_Park	B	43.099958	-75.225122
Farkouh_Toufik_MD	A	43.096717	-75.276136
Social_Security	A	43.10316	-75.226062
Steuben_Park	B	43.09814	-75.231904
Rick's_Place	B	43.09517	-75.219823
Tallman_Kenneth_W	C	43.087372	-75.20278
The_Finery	A	43.098783	-75.218822
Rent-A-Center	C	43.091786	-75.222413
Entrepreneur_Center	A	43.101167	-75.232489
Liberty_Coins_&_Jewelry	C	43.093511	-75.214286
Union_Station	E	43.104185	-75.223212
Costello_Jr_John_DO	A	43.075555	-75.282528
Fastenal	C	43.113067	-75.263932
New_York_Connection	C	43.101772	-75.229797
Foursquare_Gospel_Church	A	43.096201	-75.248633
Sunny_Restaurant_Asian_Cuisine	B	43.096983	-75.216914
Utica_Fire_Department_Station_1	A	43.108181	-75.255652
GPO_Federal_Credit_Union	C	43.086158	-75.188966
315_Auto_Detailing	D	43.090224	-75.212177
St_Joseph_&_St_Patrick_Church	A	43.104994	-75.241587
First_Presbyterian_Church	A	43.091377	-75.250231
Oriskany_Garage_Tire_&_Auto_Service	C	43.10726	-75.270151
Vecchio_Paula_MD	A	43.086586	-75.262944
Giovannone_Frank_DDS	A	43.098405	-75.237932
Fastrac_Markets	C	43.109854	-75.250972
AutoZone	C	43.088202	-75.257073
AAA	C	43.100569	-75.237726
Faxton_St_Luke's_Healthcare	A	43.096653	-75.275927
Maye's_Salon_of_Beauty_Multi_Cultural_for_Entire_Family	B	43.091181	-75.252916
Zeina's_Cafe	B	43.104114	-75.241519
So_Sweet_Candy_Cafe	C	43.104471	-75.240537
Flooring_America	C	43.112065	-75.259959
Carbone_Collision_Center	D	43.139223	-75.214763
Bagel_Grove	B	43.089873	-75.257936
M&T_Bank	C	43.100191	-75.23287
Hess	C	43.076996	-75.279786
Myly_Nail_Salon	B	43.113306	-75.205528
