occupation	latitude	longitude	zipcode

The_Cafe_At_Stone_Mill	B	43.040465	-74.859229	13365

Shoe_Department_1378	C	43.235705	-75.501062	13440

New_Hartford_Family_YMCA	B	43.070966	-75.286438	13413

CITGO	C	43.098352	-75.301442	13417

Utica_Gas_&_Electric_Employees_Federal_Credit_Un	C	43.082238	-75.29702	13413

Mohawk_Valley_Nursing_Home	B	43.019057	-75.047442	13357

St_Mary's_Church	A	43.044973	-75.380257	13323

Sentinel_Security_&_Communications	C	43.051218	-75.273685	13413

Peterpaul_Recreation_Park	B	43.227464	-75.517223	13440

Lombardi_Chiropractic	A	43.075573	-75.690896	13421

China_Sea_Restaurant	B	43.048886	-75.379198	13323

Marcy_Highway_Department	C	43.185465	-75.259518	13403

Sleep_Number	C	43.095398	-75.305934	13413

Herkimer_Homestead_Cemetery	B	43.025818	-74.986061	13365

Avenue_Plaza	C	43.089768	-75.312281	13413

Heffron's_General_Contracting	C	43.076008	-75.691184	13421

Celeste_Food_Incorporated	C	43.05617	-75.366831	13323

Oriskany_Battlefield_State_Historic_Site	B	43.17781	-75.3656	13440

Paca_Gardens	C	43.042571	-74.860737	13365

Bob's_Guitar_&_Piano_Instruction	C	43.073154	-75.28919	13413

Wilbert_Mitchell_W_DDS	A	43.217552	-75.44805	13440

Majestic_Fireworks	C	43.048044	-75.379952	13323

Rome_Savings_Bank	C	43.283889	-75.470055	13440

Choo_Choo_Charlie's	B	43.093092	-75.650957	13421

Auntie_Anne's	B	43.073346	-75.288624	13413

Bath_&_Body_Works	A	43.082027	-75.315121	13413

Marcy_Federal_Credit_Union	C	43.157963	-75.301133	13403

King's_Performance	C	43.019498	-74.871928	13365

Living_Faith_Bible_Church	A	43.004164	-75.259458	13456

Cedarville_Cemetery	B	42.975985	-75.071455	13357

Walmart_Distribution	E	43.174061	-75.314241	13403

In_Bloom_Yoga	B	43.073722	-75.28631	13413

Utica_Drug_Rehab_Centers	A	43.231571	-75.437343	13440

Miner_Realty_and_Property_Management	C	43.213464	-75.463856	13440

Miller's_Automotive	D	43.012804	-75.029166	13357

NBT_Bank	C	43.028878	-74.97994	13350

Cricket_Wireless	C	43.230808	-75.437825	13440

Shear_Perfection	B	43.05144	-74.947288	13350

The_Kellogg_Agency	C	43.082164	-75.322966	13413

Super_Walmart_Plaza	C	43.020997	-74.997329	13350

Nava_Browtique	B	43.097267	-75.65019	13421

M&T_Bank	C	43.076431	-75.103216	13340

Blocks_and_Rocks	C	43.106805	-75.664864	13421

Hamil_Cemetery	B	43.183937	-75.488889	13440

Dunkin'	B	43.080351	-75.3915	13323

Frank_Mazzaferro_DDS	A	43.219545	-75.455266	13440

Wilcove_Rockford_Auto_Glass	D	43.21193	-75.462855	13440

Homewood_Suites_by_Hilton	B	43.091266	-75.330182	13323

Hapanowicz_Bros_Meat_Market	C	43.094534	-75.298739	13417

Stewart's_Shops	C	43.095328	-75.318128	13413

Words_of_Life_Promotions	C	43.208719	-75.474855	13440

Brick_House_Acres	C	43.000732	-75.192752	13340

Hess	C	43.235461	-75.43583	13440

KeyBank	C	43.055268	-75.277467	13413

Immanuel_Baptist_Church	A	43.226267	-75.473996	13440

Counseling_Center_of_New_Hartford	A	43.030195	-74.990037	13350

Okey_Dokey's_Restaurant	B	43.218915	-75.335571	13440

Pizza_Hut	B	43.22377	-75.485139	13440

Helen_Sarandera_Physical_Therapy	A	43.083936	-75.342153	13323

Morehouse_Appliances	E	43.083393	-75.327664	13413

Tracy_Lynn_Fashions	C	43.043698	-74.859141	13365

Sugarbeets	B	43.214385	-75.465683	13440

Showcase_Antiques	C	43.041314	-74.858357	13365

K_D_K_Sports	C	43.231261	-75.497157	13440

Sorrento's_Pizzeria_&_Restaurant	B	43.017314	-75.033646	13357

Finish_Line_Automotive	C	43.204665	-75.456948	13440

New_York_Mills_Fire_Department_Rescue	A	43.10351	-75.292407	13417

NextGen_Car_Care_Centers	D	43.079004	-75.372231	13323

