occupation	latitude	longitude	zipcode

Revamp_Fitness	B	43.02608	-74.984991	13350

Cynthia_Dave	A	43.092688	-75.312837	13413

Marcy_Correctional_Facility	A	43.162976	-75.311116	13403

Dream_City_Mattress	C	43.022895	-74.992599	13350

De_Paredes_Jaime_G_DDS	A	43.022381	-74.982215	13350

DSW_(Designer_Shoe_Warehouse)	C	43.082953	-75.315932	13413

Injoy_nails_&_spa	B	43.21983	-75.448109	13440

New_Hartford_Shoes_&_Service	C	43.074239	-75.287616	13413

Soul_Bowl	B	43.050121	-75.378804	13323

Allstate_Insurance	C	43.074817	-75.299594	13413

Jenny_Nail_&_Spa	B	43.048496	-75.379713	13323

Ann_Street_Liquors	C	43.043838	-74.860469	13365

Ajay_Goel_MD	A	43.231246	-75.443321	13440

Save-A-Lot	C	43.077432	-75.642535	13421

Thompson_Appliances	C	43.09631	-75.651507	13421

Wright's_Hardware_Bike_Video	C	43.0435	-74.859643	13365

The_Burns_Agency	C	43.049635	-75.379104	13323

G_P_O_Federal_Credit_Union	C	43.078034	-75.687725	13421

New_Beginnings_Church	A	43.275295	-75.493174	13440

Holleran's_Home_Improvements	B	43.010421	-75.022667	13357

Mohawk_Valley_Refinishing_&_Upholstery	C	43.016355	-75.034703	13357

Bargain_Price_Auto_Glass	C	43.205242	-75.422935	13440

La_Galerie_Rouge	C	43.08378	-75.339507	13323

East_Park	B	43.21261	-75.455178	13440

Schilling_George_J_Md_Pc	A	43.054005	-75.279505	13413

Fiberdyne_Labs	C	43.040603	-75.083185	13340

Tallman's_Express_Lube_New_Hartford	D	43.083147	-75.326395	13413

Beardslee_Castle	B	43.00735	-74.744999	13365

Auntie_Anne's	B	43.095249	-75.312406	13413

JCPenney	C	43.209717	-75.461857	13440

Veterans_Memorial_Park	B	43.102928	-75.657275	13421

St_Peter_&_Paul_Orthodox_Church	A	43.029117	-74.957785	13350

LabCorp	A	43.027389	-74.983477	13350

Rome_Adult_Learning_Center_Boces	A	43.213872	-75.459592	13440

12_North_Sports_Bar	B	43.142555	-75.216432	13403

Russell_Cellular	C	43.044065	-74.856293	13365

Twin_Orchards_Farms	C	43.090877	-75.31878	13413

Showcase_Antiques	C	43.041319	-74.85829	13365

Holland_Kennels	B	43.17296	-75.320869	13403

Panera_Bread	B	43.09594	-75.305236	13413

Fortune_Cookies	B	43.082606	-75.323551	13413

Clinton_Arena	B	43.053642	-75.376757	13323

PK's_Pub	B	43.025471	-74.981044	13350

Acchino_Auto_Body	D	43.221874	-75.424267	13440

Logoz_Custom_T_Shirts	C	43.082598	-75.32402	13413

Klockowski_Orthodontics	A	43.214652	-75.461465	13440

Roselawn_10	B	43.102385	-75.295532	13417

St_Mary's_Church	A	43.213567	-75.4589	13440

Jackson_Hewitt_Tax_Service	A	43.220525	-75.447643	13440

Goldmine_Jewelers	C	43.088282	-75.311246	13413

Mike's_Cycle_&_Sport_Shop	C	43.30028	-75.472743	13440

Rome_Fire_Department	A	43.211147	-75.452477	13440

St_Paul's_United_Methodist_Church	A	43.081855	-75.661903	13421

Brown's_Detail	D	43.195682	-75.439906	13440

Paul_Chapman_Insurance_Agency	C	43.094851	-75.282635	13413

Mc_Kennan_John_M	A	43.019857	-75.04537	13357

Dunkin'	B	43.05512	-75.277097	13413

Jackson_Hewitt_Tax_Service	A	43.07852	-75.644795	13421

Now_Playing_Boutique	C	43.136067	-75.262675	13403

Stewart's_Shops	C	43.068319	-75.347543	13323

The_War_Club	B	43.248798	-75.382913	13440

Karaz_Shoes	C	43.076681	-75.294879	13413

Christopher_&_Banks	C	43.090351	-75.315402	13413

United_States_Postal_Service_(USPS)	C	43.218978	-75.448338	13440

Herkimer_Fulton_Hamilton_Otsego_Boces	A	43.038988	-74.964397	13350

Rockin'_Horse_Tattoo	B	43.085432	-75.316148	13323

Smokers_Choice	C	43.231658	-75.437048	13440

Cuts_And_Colors_My_Stock	C	43.02139	-74.990508	13350

Infinity_Tree_Energy_Healing_and_Wellness	A	43.069946	-75.286781	13413

DeSalvo's	B	43.215081	-75.453779	13440

Price_Chopper_New_England	C	43.232166	-75.436418	13440

Big_League_Haircuts	B	43.092259	-75.315586	13413

St_James_Church_Day_School	A	43.046772	-75.378432	13323

Bill_Herrig's_Auto_Parts_&_Repair	C	43.217479	-75.54791	13440

First_Church_of_Christ_Scientist	A	43.09185	-75.648864	13421

Trio's_Pizza	B	43.108649	-75.287894	13417

First_American_Mortgage_Trust	C	43.014422	-75.038186	13357

Oxford_Home_Care_Services	B	43.060837	-75.282913	13413

Estate_at_169	B	43.106868	-75.281617	13417

American_Job_Centers	B	43.213334	-75.461796	13440

Bianca_Bussey	B	43.135728	-75.26151	13403

Northwestern_Mutual	C	43.075139	-75.289143	13413

Five_Guys	B	43.096143	-75.305021	13413

Jones_Family_Farm	C	43.090508	-75.009851	13350

Signature_81	C	43.048076	-75.37938	13323

Uncles_Tavern	B	43.102198	-75.293912	13417

Licari_Motor_Car	C	43.030982	-74.982507	13350

State_Farm	C	43.23193	-75.442569	13440

Grande's_Pizzeria_&_Restaurant	B	43.220365	-75.425257	13440

Sipe_Financial_Group	C	43.047688	-75.378088	13323

Pediatric_&_Adolescent_Medical_Associates	A	43.212214	-75.457958	13440

Alexander_R_Harris_MD	A	43.093103	-75.279198	13413

New_Hartford_Chiropractic_Associates	A	43.072949	-75.28721	13413

New_Hartford_Retail_Center	C	43.090501	-75.32005	13413

Superior_Home_Health_Care	B	43.039081	-74.987357	13350

SUMO_Japanese_Restaurant	B	43.089879	-75.312704	13413

City_of_Oneida	B	43.099923	-75.655774	13421

Jamo's_Restaurant_&_Bar	B	43.023978	-74.986292	13350

Massi_Peter_S_DDS	A	43.082402	-75.296095	13413

NYE_CHRYSLER_DODGE_JEEP_RAM	C	43.077223	-75.687374	13421

Staples	C	43.095415	-75.308206	13413

Dominick's_Deli	B	43.02527	-74.987074	13350

Verizon_Wireless	C	43.096507	-75.303026	13413

Cellular_Sales	C	43.212425	-75.464474	13440

Adirondack_Community_Physicians	A	43.073537	-75.343467	13413

Angelichio_Anthony_V_DMD	A	43.013249	-75.039906	13357

Tc_Photography	A	43.051738	-75.187405	13340

Empire_Drugs	A	43.231601	-75.439575	13440

Krumpholz_M_Douglas_MD	A	43.093118	-75.279304	13413

Samad_Naeem_F	A	43.015899	-75.037919	13357

Central_New_York_Physiatry_PC	A	43.073075	-75.296462	13413

Stokes_Elementary_School	A	43.300123	-75.474938	13440

The_Yoga_Studio	B	43.211977	-75.459678	13440

Child_Health_Associates_of_Madison_County_MD_PC	A	43.075498	-75.640075	13421

Zion_Lutheran_Church_Elca	A	43.093383	-75.275082	13413

Stewart's_Shops	C	43.223206	-75.420297	13440

New_Hartford_Public_Library	B	43.061544	-75.282828	13413

Trans_Rail_Insurance_Assoc	C	43.031192	-75.165013	13340

Geraty_Pools_&_Spa_Inc	C	43.021114	-74.992605	13350

Community_Mammography_Center	A	43.019842	-75.045369	13357

De_Matteo_Patricia_D_Dr	A	43.219419	-75.47868	13440

Bellamy_Harbor_Park	B	43.201871	-75.450326	13440

Stonehedge_Health_and_Rehabilitation_Center	A	43.220685	-75.450442	13440

Herkimer_Community_Museum	B	43.034247	-75.0023	13350

Time_Warner_Security	C	43.223058	-75.484137	13440

Hannaford_Supermarkets	C	43.042112	-75.38719	13323

Butala_Atul_MD	A	43.027102	-74.982911	13350

The_Happen_Inn_Sports_Bar_&_Grill	B	43.043257	-74.859903	13365

Jackson_Hewitt_Tax_Service	A	43.016788	-75.037241	13357

Oneida_Healthcare_Center	B	43.086935	-75.646856	13421

Allstate_Insurance	C	43.040434	-75.390852	13323

McDonald's	B	43.041795	-74.861676	13365

ECOsponsible_Herkimer_Plant	E	43.033453	-74.983472	13350

Asteroga_Ale_House	B	43.025304	-74.987027	13350

Olcott_Hotel	B	43.093498	-75.658748	13421

Kitlas_Restaurant	B	43.091903	-75.179131	13340

Sherril_Brook_Town_Park	B	43.065167	-75.319579	13413

Patriot_Painting	D	43.101446	-75.29125	13417

Ironwood_Furniture	C	43.077257	-75.378876	13323

Custom_Cutz_Barbershop	B	43.026191	-74.98712	13350

Central_Market_Florist	C	43.231508	-75.437157	13440

Studio	B	43.222073	-75.445075	13440

H&R_Block	A	43.028159	-74.977923	13350

New_York_State_Police_Department	A	43.144311	-75.29021	13403

Olivia_Dawn_Hair_Horizons	B	43.29758	-75.4727	13440

The_Community_at_Sunset_Wood	B	43.074882	-75.295635	13413

Herkimer_County_DMV_Office	A	43.029084	-74.987759	13350

G's_Weight_Loss_&_Wellness	B	43.077193	-75.295672	13413

Finish_Line_Auto	D	43.204693	-75.456916	13440

Our_Lady_of_the_Rosary_Church	A	43.094218	-75.279876	13413

Cooperative_Magnetic_Imaging	A	43.092973	-75.278885	13413

Bladek's_Body_Shop	D	42.984902	-74.859063	13365

Dick's_Wheel_Shop	C	43.020905	-74.990057	13350

HomeGoods	C	43.083091	-75.316803	13413

Gleasman_Chiropractic	A	43.059173	-75.361784	13323

CITGO	C	43.073593	-75.286819	13413

Hawaiian_Holiday_Tanning_Salon	B	43.236868	-75.437044	13440

Pep_Boys	C	43.084239	-75.322838	13413

Subway	B	43.04839	-75.380991	13323

The_Medicine_Shoppe	A	43.220483	-75.447622	13440

First_Source_Federal_Credit_Union	C	43.234823	-75.435976	13440

Bethany_Gardens_Skilled_Living_Center	B	43.237012	-75.45217	13440

John's_Pizzeria	B	43.137859	-75.275728	13403

Pine_Hills_Golf_Course	B	43.038137	-75.132933	13340

Floyd_United_Methodist_Church	A	43.218737	-75.332028	13440

Myles_Elementary_School	A	43.073827	-75.324254	13413

Total_Solutions	C	43.084011	-75.353509	13323

Aromatherapy_Spa	B	43.212012	-75.463084	13440

Vogel_Park	B	43.228081	-75.448049	13440

Daniel_E_Burgdorf_DC	A	43.237941	-75.456267	13440

Jimmy_D's_Pizza_Royale	B	42.465857	-73.392598	13357

Inn_Towne_Motel	B	43.028394	-74.986936	13350

Bills_Khakis	C	43.077192	-75.293901	13413

Upstate_Cerebral_Palsy	A	43.090556	-75.646122	13421

The_Mary_Rose_Clinic	A	43.103272	-75.661466	13421

Spaghetti_Kettle	B	43.078679	-75.373952	13323

Paul_Robert	C	43.097227	-75.647818	13421

M&T_Bank	C	43.02856	-74.989243	13350

New_York_State	A	43.211819	-75.457289	13440

Varano_Photography	A	43.215375	-75.462111	13440

Rome_Teachers_Federal_Credit_Union	C	43.236689	-75.454854	13440

Feeney_Robert_A_PC	A	43.213332	-75.456246	13440

Herkimer_Diamond_KOA	E	43.127206	-74.975972	13350

Herkimer_Veterinary_Assocs	A	43.01919	-74.990569	13350

SunEast_Watkins_Road_Solar_Project	E	43.061267	-75.055842	13340

M&T_Bank	C	43.094271	-75.306891	13413

Francesca's	C	43.082332	-75.31574	13413

Time_Warner_Cable_Enterprises_Martino	E	43.182534	-75.430305	13440

Christopher_&_Banks	C	43.090302	-75.315421	13413

H&M_(Hennes_&_Mauritz)	C	43.082595	-75.314627	13413

Hot_Spot	B	43.022897	-74.992578	13350

NYE_VOLKSWAGEN_OF_ROME	C	43.23317	-75.497899	13440

United_States_Postal_Service_(USPS)	C	43.048568	-75.381501	13323

Sunoco	C	43.195438	-75.437943	13440

China_Inn	B	43.208967	-75.453216	13440

Women's_Health_Associates	A	43.076509	-75.653524	13421

PROS_Clinic_Oneida	A	43.102279	-75.659534	13421

Side_Kicks_Family_Karate	B	43.240691	-75.438351	13440

Seventh_Day_Adventist_Church_Study	A	43.170627	-75.413268	13440

State_Farm	C	43.098999	-75.30349	13417

Fastrac	B	43.22918	-75.439986	13440

Yetty's	B	43.024432	-74.985649	13350

Adirondack_Vapor	C	43.22046	-75.44763	13440

Jda_Management	C	43.039528	-75.07108	13340

Taylor_True_Value_Rental	C	43.226298	-75.489478	13440

PS_Insurance_Shopper	C	43.061064	-75.272122	13413

Exxon_Mobil	C	43.217084	-75.437714	13440

Community_Bank	C	43.080109	-75.641934	13421

Eye_Glass_&_Contact_Lens_Center_of_Oneida	A	43.078975	-75.652742	13421

Shear_Image	B	43.217404	-75.475132	13440

Rent-A-Center	C	43.075668	-75.642966	13421

Croad_Mary_Lou_Insurance_Agency	C	43.219242	-75.446911	13440

Long_John_Silver's	B	43.077912	-75.642005	13421

Liberty_Travel	B	43.080338	-75.320785	13413

Migliori_Vincent_S	B	43.214964	-75.463225	13440

Davidson_Collision_Center_of_Rome	D	43.231907	-75.495875	13440

Brookdale	B	43.038656	-75.358921	13323

Frank_Mazzaferro_DDS	A	43.219545	-75.455266	13440

Wilcove_Rockford_Auto_Glass	C	43.21193	-75.462855	13440

Homewood_Suites_by_Hilton	B	43.091258	-75.330186	13323

Reaves_Dental_Practice	A	43.073516	-75.343462	13413

Green_Wave_Salvage_&_Recycling	E	43.075664	-75.110554	13340

First_Source_Federal_Credit_Union	C	43.083533	-75.324021	13413

Day_&_Scarafile_Associates	A	43.012242	-75.037875	13357

Stonebridge_Golf_&_Country_Club	B	43.030337	-75.206149	13413

Ace_Hardware	C	43.208727	-75.456011	13440

Function_Better	B	43.047601	-74.986038	13350

Family_Home_Care	B	43.220064	-75.458839	13440

Wadhera_Usha_MD	A	43.044201	-74.848135	13365

Raspberries_Cafe_of_Rome	B	43.231578	-75.441897	13440

Davis_Optical	A	43.230825	-75.441754	13440

Maggie's_Cafe	B	43.214173	-75.454566	13440

Sacred_Heart_of_Jesus_Holy_Cross_Polish	A	43.109293	-75.287786	13417

Cliff's_Local_Market	C	43.073585	-75.286841	13413

Sauquoit_Valley_Insurance	C	43.01513	-75.215134	13456

Halpern_Andrew_Md	A	43.234427	-75.437862	13440

KeyBank	C	43.232579	-75.438868	13440

Domino's_Pizza	B	43.022977	-74.988764	13350

Sunoco	C	43.043806	-74.860112	13365

Burrstone_Energy_Center	E	43.096606	-75.276185	13413

Pizza_N_Stuff	B	43.295374	-75.473159	13440

Luigis_II	B	43.295373	-75.47317	13440

Sunoco	C	43.079956	-75.319023	13413

Access_Medical_Solutions	A	43.077595	-75.338157	13413

Athmedics	C	43.21867	-75.43583	13440

The_Blend	B	43.09604	-75.652189	13421

Rome_Medical_Pediatrics	A	43.234334	-75.437909	13440

M&T_Bank	C	43.006793	-75.256825	13456

Christian_&_Missionary_Alliance_Church	A	43.235993	-75.454744	13440

Hair_Studio_69	B	43.19397	-75.43414	13440

M&T_Bank	C	43.230938	-75.43755	13440

First_Tabernacle_Church_of_God_In_Christ	A	43.253984	-75.455501	13440

Smokers_Choice	C	43.044015	-74.856449	13365

Cayuga_Bank	C	43.232621	-75.438855	13440

Cliff's_Local_Market	C	43.051949	-75.375064	13323

Sauquoit_Automotive_Sales_&_Service	C	42.995633	-75.255923	13456

R_&_R_Kennels	B	43.210603	-75.588807	13440

Adirondack_Bank	C	43.043551	-74.859538	13365

Rome_Memorial_Hospital	A	43.23202	-75.440597	13440

Gold_Medal_Packing	C	43.191495	-75.34217	13440

Uvanni_Park	B	43.203866	-75.458624	13440

Oneida_Surgical_Group	A	43.07791	-75.658393	13421

Heron_Creek_Golf_Club's	B	43.071019	-75.377809	13323

Montgomery_Street_Park	B	43.016785	-75.047149	13357

Tony's_Pizzeria_&_Deli	B	43.047878	-75.381206	13323

Boscov's	C	43.082054	-75.317754	13413

Sangertown_Square	C	43.082459	-75.315862	13413

Franks_Guns	C	43.140934	-75.28542	13403

Big_Willy's_Pizzeria	B	43.03907	-75.07035	13340

Jonny_B's_Tavern	B	43.218915	-75.335571	13440

Pizza_Place	B	43.097416	-75.653076	13421

Faniglula_Contracting	C	43.085138	-75.646335	13421

Mattress_Express_Oneida	C	43.077172	-75.643868	13421

Thats_Amore'_Pizza_And_Pasta	B	43.026449	-74.998251	13350

Herkimer_Elementary_School	A	43.034141	-74.957467	13350

Hallmark_Cards	C	43.025472	-74.986853	13350

Day_Scarafile_&_Read	C	43.044319	-74.8597	13365

Valley_Automotive_Sales_&_Service	C	43.028338	-74.979498	13350

Roman_S_Melnyk_DDS_MS	A	43.072266	-75.289113	13413

Bassin_&_Hession_Orthodontics	A	43.073165	-75.293522	13413

Lairdsville_United_Methodist_Church	A	43.077717	-75.378552	13323

Byrne_Dairy	C	43.075943	-75.290131	13413

The_Indigo_Tree	C	43.098549	-75.302817	13417

Utopia	B	43.239302	-75.441766	13440

Mohawk_Valley_Electronics	C	43.081025	-75.116851	13340

Staple's_Karate_Studios	B	43.220063	-75.449233	13440

Krasniak_Carl_L_MD	A	43.093106	-75.279194	13413

La_Galleria	C	43.052162	-74.987703	13350

Herkimer_High_School	A	43.023622	-75.000217	13350

Beautique_Salon_and_Spa	B	43.027212	-74.980884	13350

Russo_Physical_Therapy	A	43.02798	-75.059121	13340

All_Saints_Parish_Polish_National_Catholic_Church	A	43.239158	-75.450969	13440

St_Patrick's_School	A	43.0897	-75.647389	13421

Standard_Poodles_For_Sale	B	43.227944	-75.346035	13440

Just_Breathe_Yoga_Studio	B	43.23895	-75.43698	13440

Top_End_Automobile	D	43.017608	-75.013319	13350

Kevin_Bedford	B	43.085793	-75.328452	13413

A_Moment_In_Time_Retro_Design	C	43.075778	-75.692641	13421

Erie_Canal_Cruises	B	43.017033	-74.997471	13350

Friendly's	B	43.094316	-75.275656	13413

Hummel's_Office_Plus	C	43.228793	-75.437823	13440

Liberty_St_Clippers	B	43.214838	-75.463315	13440

Mercurios_Automotive_Saquoit	C	43.000983	-75.255304	13456

Dr_John_M_Syrotynski_Chiropractic	A	43.073698	-75.293184	13413

Cliff's_Local_Market	C	43.020608	-74.991153	13350

Woody's_Ice_Cream_Place	B	43.023092	-74.98893	13350

Herkimer_Bowling_Center	B	43.020208	-74.992498	13350

Yankee_Candle	C	43.082365	-75.315618	13413

McDonald's	B	43.078922	-75.650899	13421

Women's_Counseling_Service	A	43.062607	-75.303584	13413

Falbo's_Garage	D	43.047806	-75.3926	13323

Mohawk_Valley_Nursing_Home	B	43.019057	-75.047442	13357

St_Mary's_Church	A	43.044973	-75.380257	13323

Brookwood_Park	B	43.031045	-74.999915	13357

Trinity_Lutheran_Church	A	43.029017	-74.994805	13350

Alessi_Robert_E_PC	A	43.231273	-75.443328	13440

Luck_&_Golden_Optometrists_PC	A	43.048404	-74.986048	13350

Fashion_Nail_&_Pedicure_Spa	B	43.236564	-75.436861	13440

Subway	B	43.093834	-75.276378	13413

Mary_Anns_Mother_Design	E	43.026493	-74.986368	13350

Kaye_Ronald_I_MD	A	43.231004	-75.443056	13440

Mazzaferro's_Meats_&_Deli	C	43.248539	-75.441626	13440

Premier_Technologies	C	43.228353	-75.49262	13440

Cafe_Canole	B	43.074288	-75.28821	13413

Footlocker	C	43.082676	-75.318057	13413

Hospice_&_Palliative_Care	B	43.071195	-75.345106	13413

SunEast_Hills_Solar_Project	E	43.067762	-74.849362	13365

Little_Falls_High_School	A	43.059056	-74.872056	13365

SunEast_Skyline_Solar_Project	E	43.063085	-75.45197	13323

Crazy_Ottos_Empire_Diner	B	43.025485	-74.98653	13350

Mvcaa_Inc_Herkimer_Perc_Head_Start	A	43.029176	-74.983036	13350

Hematology_Oncology_Assoc_of_Cny_PC	A	43.232032	-75.440607	13440

K_D_K_Sports	C	43.231222	-75.497128	13440

Ferlo's_Orignal_Bakery	E	43.214127	-75.44713	13440

Mayflower_Chinese_Restaurant	B	43.230827	-75.437746	13440

Computer_Tec	C	43.210508	-75.453133	13440

CNY_Carriage_Company	B	42.993466	-75.644686	13421

Bassett_Healthcare_Little_Falls_Dialysis	A	43.044247	-74.847688	13365

Washington_Mills_Athletic_Park	B	43.044194	-75.275668	13413

Rome_Savings_Bank	C	43.283889	-75.470055	13440

McDonald's	B	43.015675	-75.03428	13357

Just_Archery_by_George	C	43.21744	-75.439034	13440

Candella's_Greenhouses_&_Vegetable_Stand	C	43.137951	-75.274932	13403

ALDI	C	43.211629	-75.464555	13440

Spencer_Gifts	C	43.082502	-75.31489	13413

CrossFit	B	43.199049	-75.448671	13440

Leila_Kirdani	A	43.091572	-75.276696	13413

Slocum_Dickson_Medical_Group	A	43.019417	-75.0469	13357

Hamilton_College	E	43.052781	-75.405994	13323

Knudsen_Enterprise	C	43.205157	-75.42301	13440

Sandy's_Nail_Salon_&_Boutique	B	43.059903	-75.285582	13413

DAVIDSON_AUTOMOTIVE_GROUP	C	43.232283	-75.496535	13440

Advance_Auto_Parts	C	43.214752	-75.468103	13440

Hobby_Lobby_Stores	C	43.087454	-75.315218	13413

Tops_Friendly_Markets	C	43.210225	-75.462351	13440

Rollin'_Bowlz_Acai	B	43.082597	-75.323992	13413

YMCA	B	43.045185	-74.858102	13365

Bonomo_Insurance	C	43.084526	-75.323409	13413

Bodily_Charm_Tattoo_&_Piercing	B	43.077384	-75.293704	13413

Shedeed_Reda	A	43.0931	-75.279178	13413

Panella's_Collision_&_Auto_Service	D	43.099022	-75.303035	13417

Mohawk_Valley_Women's_Health_Associates	A	43.231944	-75.440861	13440

First_Niagara_Bank	C	43.048058	-75.381854	13323

Flaming_Wok	B	43.06876	-75.286725	13413

Berkshire_Bank	C	43.044167	-74.851953	13365

Great_Northern_Trading_Co	C	43.12791	-75.238736	13403

Capital_Cash_Gold_Exchange	C	43.039548	-75.070961	13340

Efk_Plaza	C	43.027352	-74.980002	13350

Greyson_Ross_Acupuncture	A	43.048058	-75.378371	13323

Dalope_Manuel_G_MD	A	43.077164	-75.651664	13421

Rome_Income_Tax_Service	A	43.216574	-75.466657	13440

Maser_Dennis_MD	A	43.027833	-74.994063	13350

Immanuel_Baptist_Church	A	43.226267	-75.473996	13440

Price_Chopper_New_England	C	43.043642	-74.85749	13365

Papa_Rick's_Snack_Shack	B	43.239905	-75.438083	13440

Monai_Interiors	C	43.091621	-75.315673	13413

Faxton_St_Luke's_Healthcare	A	43.073502	-75.34346	13413

Allstate_Insurance	C	43.260579	-75.461529	13440

CrossFit	B	43.044305	-74.857494	13365

Automotive_Service_Center	D	43.13085	-75.248444	13403

Four_Seasons_Pizza	B	43.139951	-75.276075	13403

Clinton's_Car_Wash	D	43.040196	-75.391489	13323

Sam's_Eats_&_Sweets	B	43.258612	-75.461379	13440

Dunkin'	B	43.230853	-75.440024	13440

Raspberries_Cafe	B	43.094528	-75.305282	13413

Advance_Auto_Parts	C	43.233865	-75.436402	13440

Precision_Unlimited_Carcare	D	43.079899	-75.390147	13323

North_Glenview_Eddy_Park	B	43.256233	-75.451632	13440

Delta_Lake_Inn	B	43.274794	-75.431168	13440

Tuxedo_by_Sarno	C	43.082874	-75.315676	13413

Bridenbecker_Sales_&_Service	C	43.142453	-75.287508	13403

Freedom_Plaza	C	43.211169	-75.462025	13440

Frankfort_Schuyler_Centrl_Schls	A	43.032618	-75.070776	13340

Clintonblooms	C	43.048399	-75.380005	13323

Samson_A_Pachikara_M_D	A	43.073934	-75.296917	13413

Stewart's_Shops	C	43.303004	-75.472423	13440

LOFT	C	43.090338	-75.316722	13413

Hershey's_Ice_Cream	B	43.080496	-75.683389	13421

Smoker_Friendly	C	43.015805	-75.036833	13357

Supercuts	B	43.087568	-75.314309	13413

McDonald's	B	43.231084	-75.439805	13440

Bailey's_Home_Health_Services_&_Alternative_Pain_Solutions	A	43.062419	-75.602907	13421

Greenie's_Market	C	43.016799	-75.038563	13357

Runnings	C	43.232187	-75.49238	13440

Ellis_Family_Chiropractic	A	43.074584	-75.301146	13413

Pat's_Tire_Service	C	43.213547	-75.467986	13440

Centrex_Clinical_Laboratories	A	43.027427	-74.983508	13350

Moose_River_Restaurant	B	43.093829	-75.284562	13413

Mvcaa_Inc_Ilion_Head_Start	A	43.013732	-75.038988	13357

Community_Park	B	43.088543	-75.757368	13421

Flawless_Salon_&_Beauty_Bar	B	43.038041	-74.986333	13350

Centrex_Clinical_Laboratories_Incorporated	A	43.07394	-75.296918	13413

John's_Garage	D	43.034989	-74.869819	13365

Master_Seng's_Martial_Arts_Academy	B	43.082637	-75.323424	13413

Carolina_Bedding_of_The_Mohawk_Valley	C	43.226408	-75.487746	13440

Seneca_Street_School	A	43.085746	-75.653415	13421

Pop_A_Top	B	43.097044	-75.653807	13421

Gentle_Dental_Care	A	43.215706	-75.454112	13440

Carter's	C	43.095588	-75.309877	13413

NBT_Bank	C	43.079594	-75.316022	13413

Boces_Madison_Oneida	B	43.213913	-75.459609	13440

The_Dental_Office	A	43.083241	-75.321733	13413

Redeemer_Church	A	43.212834	-75.459079	13440

La-Z-Boy	C	43.027506	-74.978798	13350

Fastrac	B	43.215186	-75.470755	13440

Melone's_Tire_Shop	C	43.21297	-75.466577	13440

NY_Taxi	E	43.203532	-75.464844	13440

Burrstone_Animal_Hospital	A	43.084194	-75.291977	13413

Planned_Parenthood	A	43.077491	-75.651666	13421

Fisher_Auto_Parts	C	43.049772	-75.377785	13323

First_United_Methodist_Church_Oneida	A	43.087645	-75.648086	13421

Rome_Auto_Electric	D	43.213622	-75.464414	13440

Breakfast_At_Tiffany's	B	43.080214	-75.368388	13323

Studio_55	B	43.047612	-74.986022	13350

Anticosti_Beer_and_Beverage	C	43.224695	-75.483367	13440

Cycle_Shack_Cars	C	43.225977	-75.488546	13440

4_Seasons_Goodyear_Tire_&_Auto_Repair_Center	C	43.021559	-75.038481	13357

Hearing_Health_USA	A	43.102277	-75.66057	13421

Doggie_Doos	B	43.214778	-75.466433	13440

Linda's_Unisex_Salon	B	43.027453	-74.992068	13350

Old_Navy	C	43.095472	-75.308862	13413

Hotdog_Burger_Cheese	B	43.077608	-75.643891	13421

T-Mobile	C	43.086887	-75.313331	13413

OneMain_Financial	A	43.078595	-75.688775	13421

Down_Under_Hair_Fashions	B	43.010285	-75.024545	13357

Mohawk_Valley_Christian_Academy	A	43.047796	-74.867234	13365

Ace_Hardware	C	43.03414	-74.871007	13365

Di_Marco_Antonino_T_MD	A	43.242393	-75.439411	13440

Allen_Matthew_C_OD	A	43.078937	-75.652742	13421

Francis_Baggetta_Optician	A	43.026322	-74.991442	13350

Melaniuum	B	42.367898	-73.559405	13357

Michael_Tucciarone_DC_Associated_Chiropractic	A	43.040684	-75.391287	13323

Cliff's_Local_Market	C	43.015764	-75.034824	13357

Flowers_By_Suzanne	C	43.034298	-74.960722	13350

The_Medicine_Shoppe	A	43.015161	-75.035114	13357

Applebee's	B	43.022293	-74.994606	13350

Clinton_Florist	C	43.048013	-75.378332	13323

STS_Tire_&_Auto_Centers	D	43.232344	-75.439028	13440

SmartStyle_Family_Hair_Salons	B	43.078439	-75.691418	13421

Clough_Prek_Center	A	43.221896	-75.427476	13440

Cignarale's_Tony_Body_Shop	D	43.217593	-75.47548	13440

Ruggierio's_Trattoria	B	43.043959	-74.858489	13365

Roy_Rogers	B	43.015746	-74.803517	13365

Palumbo_Mozloom_Joanne_OD	A	43.077558	-75.338174	13413

Autum_Leigh_Rotach_LAc_Dipl_Ac	A	43.073053	-75.296471	13413

