location_name,top_category,latitude,longitude
Grocery Stores,Stewart's Shops,42.781268,-73.904259
Other Amusement and Recreation Industries,CrossFit,42.713918,-73.810193
Furniture Stores,Best Fire Hearth & Patio,42.726856,-73.844001
 and Similar Institutions, Historical Sites,Museums,Pershing Green Memorial Park,42.710344,-73.707852
Clothing Stores,Annette Bridals,42.713402,-73.828657
Restaurants and Other Eating Places,Burger King,42.735546,-73.76186
Personal Care Services,NY Nails & Spa,42.78907,-73.936915
Religious Organizations,Loudonville Community Church,42.695829,-73.75492
Health and Personal Care Stores,Kaiser Opthalmics Co,42.669233,-73.847017
Automotive Repair and Maintenance,Albany Wheel Services,42.680387,-73.879271
Personal Care Services,B Brows,42.737206,-73.763574
Personal Care Services,Aspire Nail Studio,42.701846,-73.81415
Restaurants and Other Eating Places,La Mexicana Grocery,42.781692,-73.905095
Personal Care Services,Grace Nail & Spa,42.733145,-73.854619
Restaurants and Other Eating Places,D P Dough,42.661588,-73.777322
Gasoline Stations,Guilderland Mobil Mart,42.714688,-73.931786
Restaurants and Other Eating Places,Caskade Kitchen & Bar,42.771704,-73.700969
Religious Organizations,First United Methodist Church,42.7735,-73.700765
Home Furnishings Stores,LL Flooring,42.706435,-73.826421
Health and Personal Care Stores,New York Optical,42.720661,-73.801921
Automotive Repair and Maintenance,Meineke Car Care Centers,42.685476,-73.795712
General Medical and Surgical Hospitals,St Peter's Hospital,42.721322,-73.801443
Clothing Stores,Gap,42.771623,-73.892733
Restaurants and Other Eating Places,The Cheesecake Factory,42.710402,-73.817294
Restaurants and Other Eating Places,Ferrari's Ristorante,42.793342,-73.950533
Health and Personal Care Stores,Hannaford Food And Drug,42.755777,-73.76062
Specialty Food Stores,Combo Fish Fry,42.799794,-73.94804
Personal Care Services,Nail Perfect,42.792512,-73.917118
 and Liquor Stores, Wine,Beer,Vineyard Wines & Spirits,42.777288,-73.934013
Restaurants and Other Eating Places,BurgerFi,42.75355,-73.759975
Shoe Stores,Kings Cross Knickers,42.757919,-73.819229
Clothing Stores,Tuxego,42.76222,-73.797467
 and Liquor Stores, Wine,Beer,Uptown Wine and Spirits,42.730988,-73.705403
Health and Personal Care Stores,Latham Optical of Stasior & Stasior,42.755317,-73.776643
Specialty Food Stores,Stewart's Shop,42.740405,-73.736666
Child Day Care Services,Parsons Child And Family Center Inc,42.795432,-73.925275
Other Amusement and Recreation Industries,Turning Pointe Dance Center,42.736223,-73.796204
Electronics and Appliance Stores,Hammersmith Home Brew Supplies,42.755741,-73.758011
Shoe Stores,Off Broadway Shoe Warehouse,42.689895,-73.852254
Personal Care Services,Texture Hair Studio,42.714037,-73.82834
Health and Personal Care Stores,CVS,42.772325,-73.728146
Automotive Repair and Maintenance,Schoolhouse Auto,42.668454,-73.847577
Other Amusement and Recreation Industries,Full Circle Fitness NY,42.721519,-73.863519
Clothing Stores,Jimmy Jazz,42.688504,-73.849277
Restaurants and Other Eating Places,Ruggiero's Pizza & Deli,42.715535,-73.931691
Furniture Stores,DirectBuy of Albany,42.743594,-73.749072
Automotive Repair and Maintenance,Hackel's Foreign Car Svce,42.704072,-73.817911
Restaurants and Other Eating Places,Warehouse Grill & BBQ,42.725196,-73.796605
Child Day Care Services,Colonie Youth Center Inc Boght Hills School,42.775262,-73.756798
Personal Care Services,Paul Mitchell Focus Salon schenectady,42.790209,-73.915435
Health and Personal Care Stores,Hannaford Food And Drug,42.717581,-73.812494
Religious Organizations,Guru Nanak Darbar Of Albany Inc,42.79429,-73.886771
Department Stores,Kids Kloset,42.783559,-73.745354
Gasoline Stations,Loudon's Mart,42.712719,-73.755855
Child Day Care Services,Kiddie Academy,42.702555,-73.86103
Furniture Stores,Mattress Firm,42.748349,-73.763433
Personal Care Services,Domani Nail Spa,42.804854,-73.905692
Religious Organizations,St Helen's Church,42.801402,-73.896799
Personal Care Services,Miracle Eyebrows,42.688689,-73.849102
Automobile Dealers,Lia Honda,42.697813,-73.811796
Restaurants and Other Eating Places,McDonald's,42.798046,-73.924469
Personal Care Services,Perfections Hair Salon,42.723445,-73.840034
Personal Care Services,Recycled Salon,42.688668,-73.7818
Personal Care Services,Christopher Brian Salon,42.771368,-73.700964
Clothing Stores,Hot Topic,42.689305,-73.849295
Health and Personal Care Stores,Perfume Stop,42.688483,-73.849244
Automotive Repair and Maintenance,T & T Body King,42.754202,-73.793756
Grocery Stores,ShopRite,42.816654,-73.88977
Gasoline Stations,Niskayuna Tire & Service Center Inc,42.815866,-73.892842
Personal Care Services,Lauren Elizabeth Salon,42.690899,-73.869317
Child Day Care Services,Kidz Korner,42.744652,-73.838164
Grocery Stores,Whole Foods Market,42.708839,-73.818266
Personal Care Services,JZ s Rock Paper Scissors Salon,42.78759,-73.934235
Restaurants and Other Eating Places,Lifestyle Juice Bar,42.804701,-73.919195
Religious Organizations,Abounding Grace Christian Church,42.766229,-73.939594
Health and Personal Care Stores,RAD Soap Co,42.683819,-73.838831
 and Gift Stores, Stationery,Office Supplies,Party City,42.752867,-73.762948
Automotive Repair and Maintenance,State Street Auto Fix,42.800007,-73.925656
Health and Personal Care Stores,Fox Robert Dr,42.770588,-73.823602
 and Musical Instrument Stores, Hobby,Sporting Goods,Endeavour Toys,42.695167,-73.878799
Restaurants and Other Eating Places,Jersey Mike's,42.74895,-73.763545
Lessors of Real Estate,Crossgates Mall,42.689147,-73.851127
Nursing Care Facilities (Skilled Nursing Facilities),Brookdale Senior Living,42.800911,-73.897587
Personal Care Services,Exclusive Nail Salon,42.717048,-73.810956
Restaurants and Other Eating Places,Martini's Deli,42.74371,-73.837823
Restaurants and Other Eating Places,Wendy's,42.773905,-73.895809
Restaurants and Other Eating Places,Local Flavor Cafe,42.731272,-73.706467
Restaurants and Other Eating Places,Starbucks,42.689574,-73.850341
Restaurants and Other Eating Places,Blu Stone Bistro,42.729356,-73.796755
Restaurants and Other Eating Places,Taco Bell,42.774827,-73.891998
Grocery Stores,Shazi Food and Groceries,42.794654,-73.929453
Grocery Stores,LePage's Market,42.786909,-73.711813
 including Warehouse Clubs and Supercenters,General Merchandise Stores,Walmart Supercenter,42.694782,-73.846984
Restaurants and Other Eating Places,Scubber's,42.723501,-73.801217
Grocery Stores,XtraMart,42.773725,-73.825096
Home Furnishings Stores,Geovanny Marble & Granite,42.732963,-73.710283
Other Amusement and Recreation Industries,Albany County Hockey Training Facility,42.747183,-73.815181
Clothing Stores,Ferri Formals and Bridals,42.80478,-73.905497
Furniture Stores,American Freight,42.698428,-73.823707
Restaurants and Other Eating Places,McDonald's,42.783017,-73.949992
Restaurants and Other Eating Places,TGI Fridays,42.683181,-73.840148
Clothing Stores,Jos. A. Bank Clothiers,42.684005,-73.838787
Clothing Stores,The Purple Rose Everlasting,42.775378,-73.935384
Personal Care Services,Faccia Bella Salon,42.782014,-73.746056
 and Similar Institutions, Historical Sites,Museums,Grout Park,42.792701,-73.928741
Religious Organizations,Mike Bowens Motivates,42.80143,-73.945144
Lessors of Real Estate,New Loudon Center,42.753648,-73.757458
Miscellaneous Durable Goods Merchant Wholesalers,Islander Pools & Spas Inc,42.741824,-73.859407
 including Warehouse Clubs and Supercenters,General Merchandise Stores,Dollar Tree,42.729279,-73.700399
Other Miscellaneous Store Retailers,Habana Premium Cigar Shoppe,42.71064,-73.84325
Gasoline Stations,Sunoco,42.770345,-73.89327
