occupation	latitude	longitude	zipcode
Kavanaugh_John_H_MD	A	42.69387	-73.771785
EmUrgentCare	A	42.802142	-73.897866
New_Course_At_Albany_The_Pro_Shop	C	42.735913	-73.851246
SAS_San_Antonio_Shoemakers	C	42.725952	-73.760413
Dollar_General	C	42.738533	-73.856248
Price_Chopper_New_England	C	42.708826	-73.775556
Right_at_Home	B	42.734021	-73.762804
Adirondack_Wood_Shed	C	42.765768	-73.888447
Health_Street	A	42.689282	-73.774712
Cocca's_Appliances	C	42.706186	-73.826392
Treviso_By_Mallozzi's	B	42.706514	-73.858991
De_Vito_Michael_A_MD	A	42.686423	-73.840999
MetLife	C	42.775361	-73.83371
Albany_Curling_Club	B	42.675817	-73.845868
One_Stop_Car_Shop	D	42.795807	-73.922104
Valvoline	D	42.785716	-73.944375
Chu_Alan_MD	A	42.758104	-73.777253
Mobil	C	42.771667	-73.893694
Glennpeter_jewelers	C	42.709914	-73.818331
Camp_Bow_Wow	B	42.70448	-73.828528
Capital_Care_Family_Practice_Ravena	A	42.796783	-73.892811
Elaine_Ramundo_&_Assoc_Nationwide_Insurance	C	42.707781	-73.861641
Niskayuna_Farmers_Market	C	42.819047	-73.885499
Garden_Bistro_24	B	42.772502	-73.82307
Mondragon_McGrinder_Medical_Associates	A	42.803771	-73.914468
Cury_Mark_D_DMD	A	42.760086	-73.78648
Cohoes_Savings_Foundation	C	42.775263	-73.701672
Siebeneck_Aaron_DPM	A	42.75873	-73.776933
Veterans_Memorial_Park	B	42.727164	-73.701601
Bell_Samuel_D_Dr_Podiatrist	A	42.807842	-73.868552
Vinh_Phuong_MD	A	42.758098	-73.777227
New_Ming's_Wok	B	42.729937	-73.849984
Teal_Wealth_Management_Ameriprise_Financial_Services	A	42.716913	-73.80766
Dunkin'	B	42.65266	-73.757465
Brown_Bag_Sub_Shoppe_3	B	42.804929	-73.904402
St_Kateri_Parish_School	A	42.80152	-73.896591
Rafani_Leather	E	42.689302	-73.8484
Carrier_Enterprise	C	42.695136	-73.815659
Albany_RV	C	42.750631	-73.773904
Watervliet_Civic_Center_Before_&_After_School_Program	A	42.73727	-73.710893
Samurai_Japanese_Restaurant	B	42.721692	-73.803266
Spicy_Mint_Albany	B	42.717629	-73.804434
1st_Advantage_Dental_Albany	A	42.721424	-73.837704
Castle_Barbershop	B	42.737222	-73.763579
Amazingly_Ageless_MedSpa	B	42.770695	-73.82345
Stride_Rite	C	42.683669	-73.840598
The_Exchange	C	42.709819	-73.707223
Johnny_C's_Pizzeria_and_Family_Restaurant	B	42.781668	-73.952869
Nori_Japan	B	42.710755	-73.816207
Sadudee_Thai_Food	B	42.724536	-73.700517
Cumberland_Farms	C	42.692384	-73.803239
Hardy_Anton_G_PHD	A	42.665431	-73.789113
Stewart's_Shops	C	42.674113	-73.8166
Mr_Subb	B	42.707591	-73.778429
Zaitoon_Kitchen	B	42.747006	-73.758655
CAP_COM_Federal_Credit_Union	C	42.783527	-73.892459
Perfect_Score_Tutoring_and_Test_Preparation	A	42.680768	-73.763777
Domino's_Pizza	B	42.746419	-73.761007
Ceramic_Decor_&_More	C	42.745877	-73.864125
Vans	C	42.689226	-73.849929
Capurso_Rose_J_PHD	A	42.709461	-73.864064
Attentive_Care	B	42.719555	-73.808959
Cumberland_Farms	C	42.740233	-73.735449
Endoscopy_and_Surgical_Care_Suite	A	42.758727	-73.776899
Reds_Field	B	42.716253	-73.705385
CarmA'lis_Salon	B	42.732199	-73.848643
Islamic_Center_School_Bldg	A	42.761899	-73.881102
Carman_Wine_&_Liquor	C	42.732968	-73.938641
Golden_House	B	42.804253	-73.90251
Millview_Assisted_Living	B	42.765817	-73.754104
Al_Aqsa_Meat_and_Grocery	C	42.73936	-73.736187
Uncle_Rico's_Pizza	B	42.816551	-73.890779
Best_Fitness	B	42.783981	-73.920446
Pho_Yum	B	42.715043	-73.830671
Super_Auto_Care	C	42.750406	-73.86975
KeyBank	C	42.707853	-73.776058
Mobil	C	42.705754	-73.777024
Diner_Time	B	42.748555	-73.760202
Citi_Trends	C	42.782663	-73.941647
Chipotle_Mexican_Grill	B	42.716019	-73.810026
FASTSIGNS	E	42.71726	-73.8319
Relish_Experience	B	42.718481	-73.807644
King_Cork_Wine_&_Liquor	C	42.784241	-73.917989
Loudonville_Wine_&_Spirits	C	42.708454	-73.775384
Top_Shelf_Wine_&_Spirits	C	42.684851	-73.84107
Up_State_Painters	D	42.737821	-73.742744
Super_8	B	42.755786	-73.774129
Visiting_Angels	B	42.712709	-73.828008
The_Barber_Parlor	B	42.690273	-73.80117
Mont_Pleasant_Middle_School	A	42.797318	-73.939617
The_College_of_Saint_Rose	B	42.664087	-73.785649
Viola_Theresa_MD	A	42.829151	-73.88867
Katz_Richard_L_MD	A	42.693885	-73.771762
Carter's	C	42.775982	-73.889674
Diana_Kathleen_Beauty_&_Lash_Artistry	A	42.771214	-73.755126
Blessed_Virgin_Mary_of_Czestochowa_Parish	A	42.727081	-73.790212
Cumberland_Farms	C	42.769548	-73.81835
Charlotte_Russe	C	42.689304	-73.848406
V_Mathis_Insurance_Agency	C	42.721136	-73.808735
Mohawk_River_State_Park	B	42.797739	-73.853321
Colonie_Babe_Ruth_League	B	42.708484	-73.832582
McDonald's	B	42.683486	-73.794685
The_Hot_Yoga_Spot	B	42.683733	-73.83962
Lowe's	C	42.70592	-73.828678
Good_Choice_Dog_Training	B	42.690991	-73.810656
J.Jill	C	42.688784	-73.84921
Don_Warren_Music	C	42.778127	-73.900885
New_York_Power_Authority_Crescent_Plant	E	42.783994	-73.70758
Orange_Julius	B	42.689504	-73.850747
Cortnee_Whipple_DC	A	42.698001	-73.768635
St_Josephs_Church	A	42.770846	-73.702674
Dunkin'	B	42.759962	-73.941823
Advanced_Hearing_Aid_Centers	A	42.714096	-73.829324
Jammin'_Ink_Tattoos_&_Piercing	B	42.697677	-73.824775
Lilac_Blossom_Gourmet_Asian_Cuisine	B	42.691136	-73.868222
Action_Of_Grace_Tabernacle	A	42.787177	-73.929431
Hershey's_Ice_Cream	B	42.798398	-73.926514
Albany_Pine_Bush_Preserve	B	42.718676	-73.864833
Western_Union	C	42.685714	-73.782747
U-Haul	C	42.777965	-73.933907
Purgatory_Tattoo_Co	B	42.744074	-73.86354
Pregna_Fit	B	42.743543	-73.749201
January_Environmental_Services	E	42.715567	-73.80564
American_Red_Cross_Rensselaer_County_Chapter	A	42.689324	-73.777664
Draper_Middle_School	A	42.770525	-73.955912
Gel_Nail_Salon	B	42.80329	-73.899937
Stewart's_Shops	C	42.781258	-73.904262
Ghi_Family_Dental_Practice	A	42.693034	-73.873314
Mobil	C	42.743501	-73.91757
Cohoes_Fire_Department_Station_1	A	42.768815	-73.704154
Cohoes_Music_Hall	A	42.775679	-73.701671
Decker's_Pondscapes	C	42.789158	-73.737591
City_Nail	B	42.717605	-73.813242
Caprice_Beauty_Bar	B	42.772493	-73.700484
Qualters_Mary_Csw	A	42.738917	-73.841295
Keystone_Automotive	C	42.725461	-73.85349
Cap_Com_FCU	C	42.715546	-73.804398
Gentlemen's_Corner_Barbershop_&_Shave	B	42.730746	-73.70313
Price_Chopper_New_England	C	42.782562	-73.955091
Family_Care_Massage	B	42.771223	-73.755139
Kurtis_Parde_Ameriprise_Financial_Services	A	42.687987	-73.773001
Five_Star_Nails	B	42.732053	-73.848244
Mr_Subb	B	42.78099	-73.955385
The_Poke_Bar	B	42.708406	-73.775288
Comis_Michael_J_DDS	A	42.807492	-73.91233
St_Gregory's_Summer_Camp	B	42.720574	-73.768667
Star_Liquors_&_Wines	C	42.799318	-73.926016
Camila's_to_go	B	42.696852	-73.768007
TC_Nails	B	42.781211	-73.905898
United_Rentals	C	42.713408	-73.839154
Consumer_Directed_Choices	B	42.711384	-73.8657
T_Time_Adventures_Inc	A	42.802578	-73.901509
Sweet_Willy's_Pizzeria	B	42.690534	-73.783291
Bunker_Nancy_MD	A	42.752109	-73.76199
Mathnasium	A	42.816508	-73.89054
Best_Buy	C	42.689991	-73.850411
Center_For_Sports_Medicine	A	42.725791	-73.936058
Schuyler_Auto_Body	D	42.708551	-73.710093
Colonie_Mechanics	D	42.752175	-73.871666
Mobil	C	42.783506	-73.743477
Foot_Locker	C	42.710468	-73.815471
Andy_Vosburgh_Auto_Repair	C	42.743299	-73.745208
Dean_Street_Park	B	42.825386	-73.897914
T-Mobile	C	42.690232	-73.852478
Save-A-Lot	C	42.783303	-73.946312
Ground_Equipment	C	42.730398	-73.71064
CosmoProf	C	42.7177	-73.80451
AutoZone	C	42.729203	-73.845047
Koto_Japanese_Steak_House	B	42.729903	-73.795328
Richard_T_Bauer_III_DPM_AACFAS_Summit_Foot_&_Ankle	A	42.764646	-73.811245
Pioneer_Bank	C	42.781083	-73.952657
Lucky_Strike_Social_Albany	B	42.689487	-73.850746
ABunchABrunch	B	42.689479	-73.850733
Kerstin_Medwin_DC	A	42.697963	-73.768608
Pomato_Anthony_D_Dr	A	42.805374	-73.907023
Passport_Health	B	42.717217	-73.807705
M&T_Bank	C	42.727386	-73.759818
GNC_(General_Nutrition_Centers)	A	42.710552	-73.816384
Cohoes_High_School	A	42.774974	-73.718852
Nail_7	B	42.76358	-73.798686
Stepping_Stone_Massage	B	42.781986	-73.953134
Sahr's_Food_Service	C	42.775257	-73.953597
Christ_the_King_Church	A	42.682533	-73.779967
Colonie_LFGTE_Facility	E	42.807663	-73.731726
Midas	D	42.763467	-73.801795
STS_Tire_&_Auto_Centers	D	42.682723	-73.79235
Verilife_Albany	C	42.687207	-73.84226
Kids_Foot_Locker	C	42.688554	-73.848194
Parkway_Liquor	C	42.783015	-73.890796
Mac's_Drive_In	B	42.714198	-73.706153
Work_Fit_Medical	A	42.69521	-73.878863
Sunmark_Federal_Credit_Union	C	42.732528	-73.849277
ABF_Freight_System	E	42.802169	-73.727011
Kohl's	C	42.728959	-73.850729
Grassland_Equipment_Irrigation	B	42.760988	-73.793735
Central_Park_International_Magnet_School	A	42.801574	-73.917006
Imagecare_Latham	A	42.758324	-73.777448
Lit_Hookah_Lounge_&_Cafe	B	42.713428	-73.828631
VCA_Animal_Hospitals	A	42.728421	-73.786778
Pretty_Nail_&_Spa	B	42.761875	-73.796186
Philly_Bar_and_Grill	B	42.736966	-73.767918
Home_Evolution_Windows	B	42.81104	-73.734776
Central_Market_Florist	C	42.806861	-73.914726
ULTA_Beauty	A	42.75726	-73.769105
Simply_Smooth_Skin	B	42.689238	-73.864225
Fly_To_Fit_Bungee_Fitness_Studio	B	42.729818	-73.85029
NY_Tag_&_Title_To_Go	A	42.695139	-73.807996
Mr_Fuji_Sushi	B	42.683549	-73.840465
Mosall's_Grove	B	42.672958	-73.847681
Pearl_Grant_Richman's	C	42.684304	-73.839143
Painting_with_a_Twist	A	42.756927	-73.757439
Berkshire_Bank	C	42.697683	-73.76807
Giordano_Chiropractic	A	42.807833	-73.911731
Advanced_Bodyworks_Wellness_Center	B	42.721404	-73.863689
Mayfair_Jewelers	C	42.750905	-73.764311
Goldstock_Leonard_E_MD	A	42.693897	-73.771803
Discount_Wine_Liquor_Giant	C	42.816557	-73.889153
Olde_Saratoga_Coin	C	42.716983	-73.831624
United_States_Postal_Service_(USPS)	C	42.81485	-73.890503
Watervliet_Fire_Department	A	42.722956	-73.703167
Parikh_Nita_MD	A	42.758041	-73.777382
Central_Market_Florist	C	42.776171	-73.892593
Robert_Kennedy_MD_Kennedy_Optical	A	42.830032	-73.903437
Intuitive_Medium_Christine	C	42.691166	-73.868022
Healthcare_Professionals_Insurance_Company	C	42.681802	-73.848506
Burger_King	B	42.783696	-73.948403
Hana_Japanese_Sushi_&_Steakhouse	B	42.684727	-73.850387
Kim's_Asian_Market	C	42.720648	-73.835731
Cleopatra's	B	42.72458	-73.841623
As_Seen_On_TV	C	42.689335	-73.848393
Bellezza_Hair_Salon	B	42.700902	-73.820547
Rent-A-Center	C	42.773355	-73.697302
Acess_Auto_Sales_&_Service	D	42.698982	-73.822295
Guilderland_Travel_Plaza	C	42.743817	-73.918192
CAPITALCARE_Mcdical_Group	A	42.804491	-73.915977
Little_Anthony's	B	42.68842	-73.799091
Pioneer_Bank	C	42.72767	-73.845812
Pretzelmaker	C	42.688657	-73.849043
Lindenberg_Barry_S_MD	A	42.830738	-73.891045
Catherines_Plus_Sizes	C	42.683913	-73.839788
Stuyvesant_Plaza	C	42.683851	-73.839693
Combined_Life_Insurance_Company_of_New_York	C	42.761293	-73.81713
Five_Guys	B	42.710904	-73.816326
Danea_the_L_E	A	42.702417	-73.81324
St_Margaret_Mary's_Church	A	42.675964	-73.822408
Albany_Honda	C	42.733438	-73.8493
Subway	B	42.727834	-73.8438
Glen_Eddy	B	42.77687	-73.878988
Tangles	B	42.769553	-73.892287
Douglas_Larsen_DO	A	42.683312	-73.846751
Guilderland_Family_Dentistry	A	42.726378	-73.937901
Victory_Child_Care_Inc_Pine_Bush_Elementary	A	42.745866	-73.940667
Boys_&_Girls_Clubs_of_America	B	42.801673	-73.916866
Dunkin'	B	42.764138	-73.801702
Trader_Joe's	C	42.714277	-73.812002
Albany_Braces	A	42.772632	-73.757994
Thayer_Richard_D_DDS	A	42.738913	-73.841115
Advance_Auto_Parts	C	42.737186	-73.701227
Warren_Tire	C	42.732167	-73.852915
Jiffy_Lube	D	42.756989	-73.777622
Thinkgeek	C	42.689432	-73.84968
MobilityWorks	B	42.73313	-73.853588
Ballston_Spa_National_Bank_(BSNB)	C	42.695108	-73.879437
Uno_Chicago_Grill	B	42.68957	-73.849732
Rizzuto_Bart_M_DDS	A	42.827761	-73.892448
Michael_Kowal_DDS	A	42.773277	-73.700746
Quest_Diagnostics	A	42.792064	-73.917734
Dream_Autos	D	42.789757	-73.938258
Lozman_Orthodontics	A	42.762799	-73.746007
Penseys	C	42.683783	-73.840793
Different_Drummer's_Kitchen	C	42.685162	-73.840492
Cummings_Robert_DMD	A	42.685427	-73.838934
The_Art_of_Shaving	C	42.688858	-73.848736
Sampson's_Prosthetic_&_Orthotic_Lab	A	42.782928	-73.906276
Hana_Express	B	42.68934	-73.84841
Target	C	42.775208	-73.889419
Fly_Boutique	C	42.727926	-73.761149
Ramiros_Deli	B	42.719104	-73.80347
Bloom_Well_Center	A	42.683052	-73.846996
Flaim_Thomas_N_MD	A	42.683216	-73.770192
The_Smile_Zone	A	42.725026	-73.823015
Amelia's_Italian_Eatery	B	42.784974	-73.909791
Forever_Beautiful	A	42.732273	-73.761717
Super_8	B	42.763678	-73.938109
Polson_Place	C	42.816333	-73.890074
Carman_Body_Works	D	42.788722	-73.92944
Gold_N_Diamonds	C	42.689576	-73.851071
American_Red_Cross_of_Northeastern	A	42.689321	-73.777669
Tech_Valley_Office_Interiors	C	42.691002	-73.807645
Julia_Cerny_DMD_PLLC	A	42.76966	-73.822369
Grace_Fellowship	A	42.736151	-73.730809
O'Reilly_Auto_Parts	C	42.737978	-73.855422
St_Andrew's_Episcopal_Church	A	42.664578	-73.788312
Caliber_Collision	D	42.718983	-73.832987
Bath_&_Body_Works	A	42.70969	-73.816748
KeyBank	C	42.677151	-73.826053
Buy_Buy_Baby	C	42.70624	-73.824988
Malo's_Barber_Shop	B	42.769662	-73.702762
Graham's_Coffee_Parlor	B	42.773228	-73.896313
DSW_(Designer_Shoe_Warehouse)	C	42.688041	-73.848186
Kids_Express_And_Achievements_At_Maplewood_School	A	42.743096	-73.701558
Firefly_Firearms	C	42.826202	-73.911512
Letteriello_Denise_DO	A	42.695183	-73.878744
Northwestern_Mutual	C	42.688427	-73.775586
M&T_Bank	C	42.717249	-73.807714
Brittany_Jewelers	C	42.719146	-73.834142
Bilinski_Sausage_Mfg	C	42.758354	-73.704475
Gillette_Creamery	B	42.6951	-73.811753
Advance_Auto_Parts	C	42.72825	-73.846603
Early_Childhood_Education_Center	A	42.74589	-73.940685
Delightful_Foot_Spa	B	42.71706	-73.831688
Baron_Home_Inspection	B	42.744359	-73.862425
Mobil	C	42.677069	-73.824318
O'Toole's_Restaurant_Pub	B	42.730094	-73.849397
Omilin_Auto_Svce	C	42.768652	-73.910749
Dollar_General	C	42.762095	-73.753304
New_York_State_Council_of_Churches	A	42.715972	-73.83218
Pier_1_Imports	C	42.720468	-73.804706
Master_Yang's_Martial_Arts_Center	B	42.752457	-73.758388
Valoze_Greenhouses	D	42.789043	-73.736832
Mercury_Insurance	C	42.761003	-73.81582
Stockyard_Bar_B_Q	B	42.700756	-73.830191
YMCA	B	42.791535	-73.940009
Funny_Bone_Comedy_Club_&_Restaurant	C	42.689249	-73.851072
Spa_Mirbeau	C	42.689229	-73.849808
The_Albany_Center_For_Pain_Management	A	42.694929	-73.772576
Goldman_Mark_DDS	A	42.772449	-73.822943
Midas	D	42.724839	-73.841694
Albany_FIT_Strength_&_Conditioning	B	42.710939	-73.843606
Western_Union	C	42.661185	-73.777696
Moore_Insurance_Agency	C	42.688422	-73.778517
Wei_Wei_Acupuncture_P_C	A	42.701597	-73.819782
Brookdale	B	42.77971	-73.842712
A_C_Moore_Arts_and_Crafts	C	42.75496	-73.756438
The_Car_Buyers_Helpline	C	42.715581	-73.804383
Di_Napoli_Opticians	A	42.727404	-73.759825
Subrata_Mukherjee_DDS	A	42.685419	-73.838967
Rotterdam_Martial_Arts	B	42.775515	-73.935267
Occupational_Medical_Services_PC	A	42.700942	-73.815916
AGL_Auto_Experts	C	42.811269	-73.732653
Kay_Jewelers	C	42.711047	-73.816108
Travelodge	B	42.713379	-73.818267
Joseph_Wayne_MD	A	42.737566	-73.786849
Capital_Care_Pediatrics_Albany	A	42.686415	-73.840993
Sport_Clips	B	42.728785	-73.847096
St_Peter's_Health_Care_Services	A	42.721348	-73.801414
Aerie	C	42.689332	-73.848427
First_New_York_Federal_Credit_Union	C	42.801435	-73.898671
AutoZone	C	42.781168	-73.954594
Rotterdam_Wine_&_Liquor	C	42.782508	-73.94267
Shaker_Road_Elementary_School	A	42.709757	-73.782626
North_Country_Financial_Group	A	42.734249	-73.793188
Eastern_Parkway_United_Methodist_Church	A	42.802568	-73.90147
Northwoods_Rehabilitation	B	42.829833	-73.896206
Sunoco	C	42.707461	-73.712231
Cohoes_Judo_Club	B	42.772741	-73.700782
Five_Guys	B	42.682219	-73.842188
Pine_Bush_Elementary_School	A	42.746011	-73.940625
George's_Market_and_Nursery	D	42.760118	-73.768497
D_P_Dough	B	42.66148	-73.776825
Guilderland_Mobil_Mart	C	42.714786	-73.931865
Caskade_Kitchen_&_Bar	C	42.771697	-73.700979
First_United_Methodist_Church	A	42.7735	-73.700765
Lumber_Liquidators	C	42.706425	-73.826418
Imperial_Home_Theatre_Systems	C	42.733236	-73.706162
Shear_Image	B	42.710628	-73.805274
Becker_Grocery	C	42.799967	-73.921494
Northeastern_Tire_Retreaders	C	42.682884	-73.77551
Econo_Lodge	B	42.718693	-73.836292
Starbucks	B	42.815741	-73.890916
Tint_World	C	42.68552	-73.79491
Daniel_Arenos_MD	A	42.684744	-73.837754
Peter_Bazanos_Ameriprise_Financial_Services	A	42.687949	-73.772987
Jewish_Community_Center_Birchwood_Elementary	A	42.767867	-73.841123
Justice_John_Agency	C	42.76971	-73.754357
Dairy_Queen	B	42.720549	-73.836883
Speedway	C	42.721081	-73.803624
Merry_Maids	D	42.765013	-73.755729
FUCCILLO_LINCOLN_INC	C	42.765769	-73.886562
Venetian_Nails_Spa	B	42.735945	-73.764313
Boscov's	C	42.709849	-73.815304
Quest_Diagnostics	A	42.684715	-73.837724
Pearl_of_the_Orient	B	42.707483	-73.777143
Beauty_&_Bliss	B	42.751298	-73.871872
Miracle-Ear	A	42.723107	-73.799296
Jay_St_Video_Games	C	42.689299	-73.850684
V_Salon	B	42.676001	-73.822424
Cool_Insuring_Agency	C	42.758043	-73.783663
Hillside_School	A	42.806747	-73.89407
Dr_Detail_Auto_Spa	D	42.695586	-73.794105
Acupuncture_Health_Care_Center	A	42.714341	-73.804482
CVS	A	42.726383	-73.761125
Friedman_Mark_DPM_PLLC	A	42.686404	-73.840992
State_Street_Convenience	C	42.795911	-73.921097
Core_Physical_Therapy	A	42.695232	-73.878844
Chowfun_Express	B	42.68691	-73.85885
Colonie_Plaza	C	42.732736	-73.854847
Scoups_Homemade_Ice_Cream	B	42.716912	-73.786519
Five_Guys	B	42.775009	-73.892997
Insight_Physical_Therapy	A	42.668077	-73.797903
Atria_Crossgate	B	42.694939	-73.851658
Soft_N_Cushy_Auto_Upholstery_&_Accessories	C	42.783187	-73.906624
Reed_Ference_DDS_M_DENT_Capital_Region_Periodontics_&_Dental_I	A	42.671166	-73.807373
Teri_Rudolph's_Dog_Training_Services	B	42.749235	-73.715661
Advance_Auto_Parts	C	42.783898	-73.945858
JD_Tire	D	42.748364	-73.868382
State_Farm	C	42.731217	-73.761434
Roto_Rooter_Plumbing_&_Drain_Services	C	42.751563	-73.794133
Watervliet_Junior_Senior_High_School	A	42.730947	-73.715955
ITT_Technical_Institute	A	42.735401	-73.819375
Jay_Dee_Systems	C	42.718111	-73.719554
T-Mobile	C	42.71081	-73.820237
Van_Schaick_Park	B	42.766891	-73.689019
Victra	C	42.710694	-73.816164
Courtyard_by_Marriott	B	42.725829	-73.79551
Field_Realty	C	42.742917	-73.742204
Hallmark_Cards	C	42.689687	-73.851657
CVS	A	42.790275	-73.938484
Boomer_McLoud_At_Car_Essentials	C	42.788855	-73.936525
Capital_Region_Orthopaedics	A	42.758936	-73.776967
State_Street_Car_Wash	D	42.798613	-73.925182
Platinum_Skin_Clinic	A	42.754787	-73.774728
Arch_Threading_Experts	A	42.710782	-73.81652
DHM_Properties	C	42.67996	-73.764839
Honey_Gardens	B	42.735167	-73.762671
Hoover_Eric_MD	A	42.758117	-73.777248
Sisters_of_St_Joseph	A	42.710631	-73.712194
WinWholesale	C	42.69944	-73.825175
Mohonasen_Senior_High_School	A	42.76856	-73.957218
110_Grill	B	42.689357	-73.851689
Visionworks	A	42.685261	-73.795369
H&M_(Hennes_&_Mauritz)	C	42.689144	-73.849841
Tesoros_Cafe	B	42.803751	-73.902589
Kidz_Korner	A	42.723172	-73.936195
Physicians_Office	A	42.804379	-73.914975
Crawford_Insurance_Agency	C	42.744859	-73.753199
Pixie_Salon	B	42.698724	-73.812196
Staged_Nest_Real_Estate	C	42.727799	-73.761759
Nina_and_Kristen_At_Haven_Hair_Studio	B	42.701929	-73.81416
Brazilian_Steakhouse	B	42.720477	-73.83565
Nite_Moves_Gentleman's_Club	A	42.737465	-73.761732
O'brien's_Gift_Baskets	C	42.713444	-73.712295
Empire_Health_&_Wellness_Center	B	42.771082	-73.755869
Capital_District_Secure_Juvenile_Detention_Center	A	42.753256	-73.818659
Exxon_Mobil	C	42.689724	-73.800743
Orkin	D	42.736919	-73.793874
Farrell_Peter_A_Investment_Management_Svces	A	42.683474	-73.764746
Kiernan's_Craft_Tavern	B	42.757237	-73.761474
A_Magic_Kingdom	A	42.78705	-73.901691
The_Holistic_Network	A	42.666101	-73.789474
Sunoco	C	42.735164	-73.701112
Golden_Wok_Restaurant	B	42.757187	-73.761211
Glennpeter_Jewelers	C	42.710119	-73.816864
Dejavu	C	42.717234	-73.832004
Vachon_Francois_DO	A	42.725673	-73.936264
Colonie_Youth_Center_Inc_Loudonville_School	A	42.706019	-73.756538
Lee's_He_&_She_Hairstyles	B	42.777431	-73.933153
Tom_Burdick_CFP_Empire_Financial_Advisors	A	42.753255	-73.78132
Kirvin_William_Insurance	C	42.802345	-73.900741
The_Purple_Pub	B	42.7399	-73.700789
XPO_Logistics	C	42.704534	-73.825984
The_Battery_Store	D	42.767524	-73.889133
Watervliet_Elementary_School	A	42.737543	-73.710545
Target	C	42.756289	-73.770348
Super_Shoes	C	42.707405	-73.825709
Best_Cleaners	E	42.747564	-73.760568
Delmonico's_Italian_Steakhouse	B	42.714957	-73.829133
Stewart's_Shops	C	42.782929	-73.892619
Michael_J_Maloney_DDS	A	42.739984	-73.737284
Make_Your_Mark_Tattoo_Studio	B	42.700881	-73.814276
Sanjiv_Kayastha_MD_K_Plastic_Surgery	A	42.75783	-73.776787
Cummins_Sales_and_Service	D	42.700823	-73.82884
John_R_Zongrone_Agency_Inc	C	42.788382	-73.913483
Bonanno_Michael_Cfp	A	42.705667	-73.777486
State_Farm	C	42.816374	-73.892849
Tip_To_Toe_Nails	B	42.686147	-73.854268
Raymour_and_Flanigan_Furniture	C	42.755602	-73.756084
Extreme_Molding	C	42.719163	-73.705783
Stewart's_Shops	C	42.773949	-73.936504
Bible_Church_of_Christ	A	42.794391	-73.951273
Adirondack_Tire_&_Service	C	42.748874	-73.890208
Burlington	C	42.747906	-73.763986
New_Panda	B	42.799301	-73.947722
Our_Lady_of_the_Assumption_Church	A	42.733927	-73.754973
Gap	C	42.688213	-73.848463
Keith_Cunningham_Ameriprise_Financial_Services	A	42.715325	-73.813012
BodySense_Massage_Therapy	B	42.806028	-73.90727
Joseph_Krongold_Sunrise_Realty_Advisors	C	42.705121	-73.857411
Phillips_Restoration	D	42.771004	-73.91447
Sbarro	B	42.689325	-73.849877
Hu's_House	B	42.718864	-73.833795
China_Star	B	42.783382	-73.94421
New_Loudon_Chiropractic	B	42.726867	-73.761864
BlueLine_Rental	C	42.7134	-73.839136
Paige_School	A	42.785938	-73.903245
The_College_Advisor_Of_NY	A	42.680792	-73.763702
Whalen_John_T_MD	A	42.693883	-73.771762
McDonald's	B	42.727616	-73.700797
Harmony_Hill_School	A	42.775032	-73.718936
J_P_Gas_&_Mart	C	42.795104	-73.929779
Anthony's_Chocolate_Dipped_Fruit	C	42.723342	-73.838898
Macaroni_Grill	B	42.720085	-73.802713
GottaVape	C	42.780805	-73.953796
Choice_Connections_of_NY	B	42.723874	-73.914512
Strategic_Pension_Services	A	42.693516	-73.76433
Zoar_Financial	A	42.720146	-73.808808
Pup_E_Cise	C	42.804925	-73.905795
Mark_Lawson_Antiques_Inc	C	42.721472	-73.798116
Everett_Auto_Repair	D	42.689621	-73.778394
Belanger_School_Of_Nursing	A	42.802989	-73.915807
Kiddie_Academy	A	42.702649	-73.861035
Kingsway_Manor_Assisted_Living	B	42.775941	-73.914015
Justice	C	42.690212	-73.851648
Ollie's_Bargain_Outlet	C	42.697392	-73.84719
Wheelers	B	42.691684	-73.802689
Ministry_of_Christ_Church	A	42.801856	-73.949113
United_States_Postal_Service_(USPS)	C	42.683756	-73.840776
Marriott_Hotels	B	42.720732	-73.799727
Inferno_Pizzeria	B	42.772698	-73.687627
Niskayuna_Barber_Shop	B	42.815948	-73.894143
Wired_Coffee_and_Bagel	B	42.725813	-73.793726
Circles	C	42.684869	-73.840906
Solartech_Window_Tinting	C	42.792088	-73.917898
Mobil	C	42.786778	-73.941564
Schuyler_Bakery_Inc	B	42.714045	-73.706919
PetSmart	C	42.771841	-73.892201
The_Tailored_Tea	B	42.763316	-73.802501
Dunkin'	B	42.720167	-73.836505
Joe's_Grill	B	42.685736	-73.797069
Residence_Inn_by_Marriott	B	42.692664	-73.850302
Glass_America	D	42.767913	-73.890513
GNH_Design_Showroom	C	42.757466	-73.758649
Church_of_the_Nazarene	A	42.787634	-73.904066
Raya_Wellness	B	42.731962	-73.782801
St_Peter's_Hospital	A	42.709566	-73.864012
Hoffman_Development_Corp	D	42.756994	-73.777619
Newton_Medical_PC	A	42.726789	-73.761046
Capital_Region_Vein_Centre	B	42.807169	-73.910096
DCI_Albany_NY	A	42.699188	-73.851829
B_and_J_Guns	C	42.723468	-73.840294
Tanpopo_Ramen_and_Sake_Bar	B	42.804795	-73.904142
Nothing_Bundt_Cakes	E	42.717397	-73.809374
Raymond_James_Financial	A	42.682993	-73.846953
No_1_Chinese_Restaurant	B	42.800112	-73.926733
Days_Inn	B	42.717855	-73.834213
Palazzo_Nail_Spa	B	42.758882	-73.766887
