latitude	longitude	zipcode	category
42.667362	-73.770477	12206	G
42.975785	-73.861183	12020	U
43.089751	-73.770343	12866	K
43.108368	-73.738148	12866	ST
43.104187	-73.743086	12866	CC
42.790366	-73.96883	12306	K
42.663695	-73.772016	12206	ST
42.753617	-73.683085	12180	V
42.888524	-73.772006	12065	K
42.863269	-73.772335	12065	K
42.732201	-73.691371	12180	ST
43.077719	-73.786628	12866	R
42.864321	-73.773532	12065	ST
42.827166	-73.922366	12308	K
42.827007	-73.666879	12188	M
42.652307	-73.776618	12208	K
42.679775	-73.790956	12206	M
42.824284	-73.732566	12065	G
43.124029	-73.766604	12866	ST
43.083642	-73.776399	12866	CC
42.786498	-73.96962	12306	K
43.045743	-73.852205	12020	ER
42.852586	-73.755774	12065	WT
42.909525	-73.809008	12019	SR
42.869043	-73.771525	12065	CC
42.627447	-73.811122	12054	SR
43.084764	-73.786003	12866	ST
42.70598	-73.717253	12204	SR
42.903649	-73.689069	12118	K
42.841375	-73.746425	12065	CC
43.093095	-73.774773	12866	SR
43.002773	-73.850117	12020	ST
43.104573	-73.636972	12866	ST
43.076528	-73.790174	12866	ST
42.657574	-73.693848	12144	SR
42.906042	-73.687026	12118	ST
42.680627	-73.792315	12206	ST
42.717427	-73.693559	12180	SR
42.984012	-73.785998	12020	K
42.743782	-73.64427	12180	ST
42.737803	-73.670906	12180	ST
42.859813	-73.779928	12065	ST
42.878234	-73.773453	12065	CC
42.866353	-73.776788	12065	U
42.662657	-73.768547	12206	G
43.074852	-73.788134	12866	K
42.825052	-73.9608	12302	K
42.747138	-73.640019	12180	CC
42.782869	-73.98875	12306	ST
43.083698	-73.784329	12866	ST
43.011101	-73.849593	12020	K
42.780061	-73.956739	12306	G
42.647529	-73.739299	12144	K
42.836308	-73.934351	12302	ST
42.660675	-73.782641	12208	CC
42.728907	-73.690294	12180	K
42.682735	-73.688618	12180	M
42.665424	-73.769983	12206	V
43.078345	-73.787177	12866	CC
42.731298	-73.691917	12180	ST
43.003553	-73.789789	12020	ST
42.856827	-73.727425	12065	ER
43.105076	-73.746071	12866	M
42.665275	-73.773409	12206	K
42.798278	-73.965085	12306	K
42.799214	-73.960974	12306	R
42.679593	-73.746312	12204	ER
42.834703	-73.970254	12302	AS
42.7077	-73.698021	12180	V
43.080091	-73.782832	12866	M
43.00733	-73.849719	12020	ST
43.022999	-73.8379	12020	R
43.10403	-73.741044	12866	K
43.082548	-73.784448	12866	ST
42.865021	-73.788237	12065	CC
43.084504	-73.805929	12866	CC
42.951935	-73.877767	12020	SR
42.634512	-73.745404	12144	R
42.655312	-73.804886	12208	CC
42.72805	-73.69006	12180	ST
42.838353	-73.738665	12065	ST
42.747143	-73.640028	12180	CC
42.823334	-73.922725	12308	V
43.019857	-73.842234	12020	U
42.808276	-73.988429	12306	ST
42.808272	-73.988139	12306	K
42.867234	-73.805482	12065	CC
42.861234	-73.818044	12065	ST
42.863503	-73.777491	12065	K
42.71505	-73.693609	12180	G
43.083217	-73.792578	12866	SR
42.622596	-73.836525	12054	V
43.079263	-73.802202	12866	ST
42.825834	-73.963446	12302	R
42.62243	-73.738492	12144	ST
43.095085	-73.758633	12866	MF
42.673458	-73.783	12206	ST
42.781924	-73.695289	12188	ST
42.808631	-73.915161	12308	U
42.934985	-73.808898	12019	ST
42.732094	-73.690452	12180	ST
42.834349	-73.737696	12065	ST
42.785107	-73.651953	12182	R
42.747986	-73.672928	12180	R
42.742615	-73.64522	12180	K
43.08187	-73.785088	12866	R
42.630949	-73.804985	12054	K
42.642463	-73.698365	12144	ST
42.841693	-73.944114	12302	ST
42.611932	-73.860278	12054	R
43.080647	-73.785003	12866	ST
43.123264	-73.768857	12866	K
43.078542	-73.805654	12866	K
42.867223	-73.746965	12065	ST
43.045472	-73.849376	12020	G
42.672217	-73.779829	12206	ST
42.824654	-73.961049	12302	SR
43.083908	-73.805156	12866	CC
42.851804	-73.936374	12302	M
42.653013	-73.772906	12208	ST
42.865036	-73.78826	12065	CC
43.084561	-73.797509	12866	CC
43.003115	-73.848576	12020	ER
42.747117	-73.640007	12180	CC
42.659002	-73.779975	12208	V
42.850182	-73.942312	12302	ST
42.737897	-73.686901	12180	K
42.654096	-73.782097	12208	ST
42.667115	-73.768066	12206	SR
42.999251	-73.851573	12020	R
42.673989	-73.740117	12204	SR
42.869944	-73.812875	12065	CC
43.098034	-73.772545	12866	CC
42.795504	-73.994442	12306	K
42.964754	-73.790597	12020	ST
42.837774	-73.7444	12065	G
42.907576	-73.710171	12118	ER
42.970635	-73.793601	12020	K
43.070101	-73.788178	12866	WT
43.078522	-73.788643	12866	R
43.080452	-73.785581	12866	CC
42.693165	-73.688105	12180	M
