occupation	latitude	longitude	zipcode

Imperial_Trailer_Sales_&_Service_Limited	C	42.785694	-73.576558	12180

All_World_Repairs	C	42.797885	-73.963797	12306

Spa_Septic_Tank_Co	C	43.09877	-73.758686	12866

Twins_Deli_&_Grocery	B	42.662564	-73.763942	12206

River_Rocks_Bead_Shop	A	42.731061	-73.693682	12180

Pyramid_Of_Potential	A	43.080061	-73.805536	12866

Fisher_United_Methodist_Church	A	42.780809	-73.958336	12306

Route_4_Pizzeria	B	42.660181	-73.692738	12144

Jessica_Radovic_LMT	B	43.110427	-73.770779	12866

Tip_Top_Nail_Spa	B	42.87115	-73.773064	12065

Price_Chopper_New_England	C	42.869726	-73.820914	12065

Modu_Sushi	B	42.870893	-73.773062	12065

Platinum_Hair_Studio	B	42.852399	-73.755443	12065

Freeman's_Bridge_Sports_Inc	C	42.835008	-73.931841	12302

Visionworks	A	43.099766	-73.741721	12866

American_Job_Centers	B	42.729013	-73.685847	12180

Happy_Lunch	B	42.750797	-73.682716	12180

Funtown_Bounce	B	42.808299	-73.988418	12306

Blue_Jay_Tavern	B	42.793885	-73.975193	12306

Adirondack_Trust_Company	C	43.102277	-73.73782	12866

Pizza_Hut	B	43.015939	-73.845325	12020

Jackson_Hewitt_Tax_Service	A	42.641971	-73.700614	12144

Remarkable_Finish	B	43.080753	-73.786073	12866

Sunoco	C	42.661774	-73.691577	12144

Top_Dog_Painters	D	42.826887	-74.042712	12306

Tolbosky_Shimon_PA	A	42.686049	-73.812161	12206

Edward_M_Liebers_MD	A	43.085941	-73.807917	12866

NAPA_Auto_Parts	C	43.106872	-73.736617	12866

Woodcock_Preserve	B	42.886471	-73.83098	12065

Hospice	B	42.808701	-73.913781	12308

Poutre_Park	B	42.788669	-73.97565	12306

Central_Market_Florist	C	42.697253	-73.690954	12180

Encounter	C	43.083612	-73.784399	12866

Sage_Femme_Midwifery	A	42.673741	-73.792128	12206

Jenks_Family_Insurance_Agency	C	43.075159	-73.78862	12866

Juracka_Park	B	42.774781	-73.964912	12306

Bella_Napoli_Italian_Bakery_of_Troy	B	42.746808	-73.683659	12180

Burger_King	B	42.745816	-73.642327	12180

Express_Care_At_St_Mary's_Hospital	A	42.742967	-73.676189	12180

Batcheller_Mansion_Inn	B	43.075151	-73.785433	12866

Common_Crumb	B	42.757402	-73.613755	12180

State_Farm	C	42.660605	-73.768178	12206

Rite_Aid	A	42.863916	-73.768326	12065

Bell's_Auto_Sales_&_Service	D	42.833118	-73.932194	12302

Allstate_Insurance	C	42.835743	-73.740756	12065

Baking_You_Crazy	B	42.642614	-73.743571	12144

Paul_Luther_Park	B	42.89191	-73.687181	12118

Sake_Cafe	B	42.653292	-73.787681	12208

Saratoga_Hospital_Medical_Group_Primary_Care_Scotia_Glenville	A	42.955055	-73.879899	12019

Erin_Juliano_MD	A	42.900394	-73.930018	12019

Jeb's_Pizza	B	42.736625	-73.675344	12180

Innerwood_Gallery	C	42.943034	-73.871938	12019

Capital_Region_Retina	A	42.686045	-73.812154	12206

Sit_&_Spin_Laundromat	E	42.702593	-73.657238	12180

Capital_Dental_Associates_Santhosh_Thomas_DDS	A	42.739069	-73.660136	12180

Shank_&_Falvey_Insurance	C	42.622603	-73.737341	12144

Saratoga_OBGYN_at_Myrtle_Street	A	43.086938	-73.798924	12866

Saratoga_County_Eoc_Inc	A	43.081209	-73.767241	12866

Saratoga_Wine_Exchange	C	42.934393	-73.812116	12019

United_States_Postal_Service_(USPS)	C	42.969781	-73.791947	12020

A_1_Precision_Plumbing_Drain_Cleaning	C	42.768376	-73.677206	12182

Recovery_Sports_Grill	B	42.97416	-73.790644	12020

Speedway	C	43.098468	-73.749989	12866

Saratoga_County_Economic_Opportunity_Council_Inc	A	43.001007	-73.86668	12020

A_Wireless_Solution	C	42.873333	-73.761665	12065

Five_Guys	B	42.646805	-73.700254	12144

Adirondack_Appliance	C	43.080511	-73.804576	12866

Upstate_Dermatology	A	42.875918	-73.774549	12065

Samaritan_Counseling_Center	A	42.827919	-73.960292	12302

Bubbles_Restaurant	B	42.897193	-73.688681	12118

Planned_Parenthood	A	42.860108	-73.763893	12065

Pizza_Hut	B	42.866933	-73.930164	12302

Ferrellgas	A	43.098175	-73.771247	12866

Maple_Leaf_Child_Care_Center	A	42.969946	-73.791176	12020

Beverly's_Eatery	B	43.007366	-73.849053	12020

The_Closet_Shop	C	42.62349	-73.830045	12054

Allstate_Insurance	C	42.910476	-73.822606	12019

Northway_Surgery_and_Pain_Center	A	42.851398	-73.756944	12065

K_&_D_Laundry_Equipment	E	43.089664	-73.778834	12866

Pastime_Legends_Video_Games	C	42.730933	-73.689255	12180

Douglas_Hargrave_MD	A	42.683656	-73.805813	12206

Saratoga_Taxi	C	43.083322	-73.790561	12866

John_Paolo's_Xtreme_Beauty_Institute_Goldwell_Product_Artistry	A	43.020873	-73.840146	12020

Saratoga_Surgical_Specialist	A	43.086386	-73.816878	12866

The_Klam'r_Tavern_and_Marina	B	42.796868	-73.761103	12065

Rustic_Barn_Pub	B	42.793409	-73.648138	12182

Fastenal	C	42.83411	-73.969359	12302

Fastenal	C	42.838424	-73.738807	12065

Market_32	C	42.869265	-73.819729	12065

1st_Advantage_Dental_Saratoga_Springs	A	43.086416	-73.816883	12866

RMW_Automotive	D	42.749401	-73.633712	12180

Saratoga_Radiance_A_Skin_&_Beauty_Bar	B	43.088069	-73.827364	12866

Basic_Foods	A	42.896092	-73.915414	12302

Ace_Hardware	C	42.750506	-73.632894	12180

KeyBank	C	43.014511	-73.84647	12020

City_Nails	B	43.071034	-73.793975	12866

Chrome_Food_&_Spirits	B	42.826127	-73.667133	12188

Pioneer_Hills_Golf_Course	B	43.016954	-73.954628	12020

Rejoyce_Child_&_Family_Services	A	42.7748	-73.959214	12306

Next_Generation_Roofing	B	42.892058	-73.772946	12065

Advanced_Physical_Therapy_of_Albany_PC	A	42.65907	-73.778033	12208

Lucy_Scribner_Library	B	43.097295	-73.78417	12866

Enfrastructure_Technologies	E	42.867405	-73.744973	12065

Coumba_Braiding_Salon	B	42.663604	-73.771762	12206

Convent_of_Mercy	A	42.656937	-73.802505	12208

Schwartz_Charles_MD	A	43.083927	-73.805158	12866

Christian_Church_Disciples_of_Christ	A	42.71095	-73.668708	12180

Saratoga_Karate	B	43.098369	-73.771225	12866

World_Class_Gymnastics_Academy	B	42.858616	-73.777313	12065

The_Hideaway	B	42.980659	-73.730922	12866

Conscious_Movements	B	42.731344	-73.687865	12180

Professional_Adjustment_Services	A	42.819005	-73.704209	12188

Sandella's_Flatbread_Café	B	42.73017	-73.677643	12180

Barney_Road_Golf_Course	B	42.847643	-73.807327	12065

Schenectady_Natural_Health_Connection	C	42.814341	-73.930133	12308

Stewart's_Shop_258	C	42.903226	-73.690029	12118

H&R_Block	A	43.103921	-73.740109	12866

Backyard_BBQ	B	42.825827	-73.963234	12302

Dievendorf_and_Company	A	42.625934	-73.823233	12054

Halal_Express_Chicken_And_Gyro	B	42.666794	-73.771195	12206

Hemstreet_Park_Fire_Department	A	42.90005	-73.677469	12118

Congregation_Beth_Emeth	A	42.646906	-73.783911	12208

Dunkin'	B	42.62697	-73.818768	12054

Saratoga_Equine_Veterinarian_Services	A	43.0746	-73.752399	12866

Willow_Marsh_Farm	C	42.970276	-73.923962	12020

Solar_Nails	B	42.743445	-73.643153	12180

Edible_Arrangements	C	43.103672	-73.747243	12866

Hannan_Edward_J_Md	A	42.765789	-73.640201	12180

Property_Pro_Realty_Group	C	42.863594	-73.789454	12065

Sub_King	B	42.903275	-73.687413	12118

JMR_Auto	D	42.584034	-73.739216	12144

Jim's_Sunoco	C	42.801524	-73.958886	12306

In_Style_Salon	B	42.818346	-73.913578	12308

CAPITALAND_MOTORS_INC	C	42.852711	-73.942673	12302

Duo_Modern_Japanese_Cuisine_&_Hibachi	B	43.072663	-73.78832	12866

First_Congregational_Church	A	42.654134	-73.785966	12208

Olde_Saratoga_Miniature_Golf	B	43.111206	-73.769907	12866

Rosenberg_Stuart_MD	A	42.655316	-73.804882	12208

Upstate_Cardio_Thoracic_Surgery	A	42.865026	-73.788271	12065

Eastside_Inn_Victorian_Bed_&_Breakfast	B	42.708907	-73.663563	12180

ImageCare_North_Greenbush	A	42.677467	-73.691581	12180

Revive_Hair_And_Skin	B	43.03901	-73.790897	12866

Dunkin'	B	42.837092	-73.935145	12302

Marybeth's_School_Of_Driving	C	43.011209	-73.850357	12020

Childtime_Learning_Centers	A	42.630745	-73.811936	12054

Patricelli's_Deli_&_Catering	B	42.723054	-73.693617	12180

Western_Union	C	42.664486	-73.790451	12208

Woody's_Barbershop	B	43.07563	-73.787374	12866

Fruit_Loop	B	42.858771	-73.778094	12065

Schenectady_County_Airport	E	42.859498	-73.925303	12302

Golf_World_29_West	B	43.07581	-73.867892	12866

Liberty_Travel	B	43.102315	-73.739329	12866

Vahanian_&_Assoc_Financial	A	43.081633	-73.787621	12866

Messiah_Lutheran_Church_ELCA	A	42.785075	-73.970576	12306

Number_2_A_Dragon	B	42.739965	-73.656506	12180

Soave_Faire	C	43.082665	-73.785358	12866

American_Eagle_Outfitters	C	43.102401	-73.737107	12866

Saratoga_Center_For_Social_Therapy	A	43.073248	-73.74095	12866

Brooklyn_Attitude_Hair_and_Body	B	43.111043	-73.770816	12866

Albany_Surgery_Associates	A	42.673322	-73.748826	12204

Saratoga_Cycling_Studio_LLC	B	43.081849	-73.784921	12866

Dorothy_Nolan_Elementary_School	A	43.124924	-73.74583	12866

Rensselaer_County_Jail	A	42.710109	-73.700711	12180

Snowman	B	42.772515	-73.674542	12182

Champs_Sports	C	42.808306	-73.988564	12306

The_Mission_Community_Church	A	42.86663	-73.772822	12065

Ed_Sears_Auto_Repair	C	42.96184	-73.864091	12020

Pier_1_Imports	C	43.107745	-73.739783	12866

The_Animal_Clinic	A	42.836282	-73.934414	12302

Tyler_Street_Park	B	42.71127	-73.694075	12180

333_Cafe	B	42.623515	-73.829579	12054

Longfellows_Inn	B	43.061453	-73.72853	12866

Mancuso's_Luncheonette	B	42.627735	-73.80968	12054

Oriental_Spa	B	43.011228	-73.850363	12020

Prime_Group_Holdings	C	43.080616	-73.789032	12866

West_Mall_Ofc_Plaza	C	42.682097	-73.787588	12206

Subway	B	43.104471	-73.748616	12866

Unagi_Sushi	B	42.729088	-73.689276	12180

Youthful_Trends	B	42.82603	-73.734691	12065

The_Palette_Cafe	B	43.083954	-73.784823	12866

Holiday_at_the_Atrium	B	42.831988	-73.932676	12302

Bank_of_America	C	42.730271	-73.690861	12180

Sunoco	C	42.624499	-73.827412	12054

Vince's_Garage_&_Supply	C	42.67633	-73.783085	12206

St_Nicholas_Ukrainian_Orthodox_Church	A	42.717171	-73.693055	12180

Price_Chopper_Employees_Federal_Credit_Union	C	42.790663	-73.980652	12306

Victory_Baptist_Church	A	42.902313	-73.960783	12302

Capitaland_Subaru	C	42.853245	-73.942149	12302

OrthoNY	A	42.95981	-73.791487	12118

Edward_Jones	A	42.967935	-73.792806	12118

Maria_College_Of_Albany	A	42.657495	-73.805968	12208

Madison_Avenue_Bapt_Church	A	42.661976	-73.783581	12208

Nighthawks	B	42.730876	-73.687945	12180

Greenbush_Youth_Soccer_Club	B	42.590653	-73.721117	12144

Subway	B	42.841696	-73.944126	12302

Molteni_Andrew_L_PHD	A	43.081592	-73.789627	12866

Balance_Massage_Studio	B	42.623744	-73.827693	12054

Lynn's_Uptown_Sports_Tavern	B	42.677402	-73.796485	12206

Albany_Med_Community_Division_The_Neurology_Group	A	42.686031	-73.812128	12206

Compliments_To_the_Chef	C	43.082834	-73.787406	12866

Home_Defenders	B	42.834177	-73.72588	12188

Take_It_To_The_Bank	C	42.790699	-73.982166	12306

Eye_Care_Specialists_Llp	A	43.084563	-73.797497	12866

Backer_Jeffrey_M_DDS	A	42.827088	-73.965104	12302

H&R_Block	A	42.708864	-73.662958	12180

ACES_Taxi	E	42.707083	-73.660091	12180

Furniture_House	C	43.035903	-73.713935	12866

Mabey's_Self_Storage	E	42.934026	-73.807749	12019

Mountain_Ridge_Adventure	B	42.910192	-74.038759	12302

Jennifer_Borden_MD	A	43.103073	-73.744661	12866

The_Low_Beat	B	42.665528	-73.77296	12206

Wit's_End_Giftique	C	42.873818	-73.775308	12065

American_CV	C	42.971891	-73.836342	12020

Saratoga_Hospital_Medical_Group_Podiatry	A	43.088132	-73.790771	12866

Rite_Aid	A	43.10071	-73.74524	12866

Dunkin'	B	42.802331	-73.956607	12306

I_Love_NY_Pizza	B	43.010262	-73.850108	12020

Blue_Sky_Music_Studios	C	42.62351	-73.83476	12054

Icarus_Furniture	C	42.727723	-73.689657	12180

Our_Redeemer_Lutheran_Church_of_Scotia	A	42.826477	-73.96868	12302

Dweck_Steven_H_DDS	A	43.100446	-73.771975	12866

St_Peter's_Hospital	B	43.090601	-73.792583	12866

Caton's_Paving	D	42.977538	-73.790327	12020

The_Young_Men's_Christian_Association_Of_The_Capital_District	A	42.817868	-73.784109	12065

Jimmy's_Luncheonette	B	42.728639	-73.69029	12180

Lucky_Corner	B	42.725922	-73.691229	12180

Stewarts	B	42.864199	-73.762188	12065

Regular's_Liquor_Cabinet	C	42.886433	-73.92549	12302

Elliott_Bradley_J_Chirprctr	A	42.871258	-73.780499	12065

Yana_Yoga	B	42.968349	-73.797556	12020

Sefcu	C	42.864328	-73.779617	12065

Sitwell_Dental	A	42.86865	-73.804511	12065

Hallmark_Cards	C	42.62744	-73.81094	12054

Ridgefield_Park	B	42.660011	-73.787944	12208

Valvoline	D	42.864007	-73.770087	12065

Capital_Care_Pediatrics	A	42.86722	-73.803549	12065

Primerica	A	42.623146	-73.835714	12054

Micklas_Mfg_Jewelers	C	42.904393	-73.687423	12118

FleetPride	D	42.705364	-73.715293	12204

Details_Hair_Studio	B	42.881085	-73.774563	12065

Bankers_Life_and_Casualty_Company	C	42.861891	-73.784355	12065

The_Social_Club_Salon	B	42.73999	-73.656608	12180

Weight_Watchers	B	42.624148	-73.820352	12054

Infinite_Care	A	42.667858	-73.77007	12206

Albany_Med_Round_Lake	A	42.959655	-73.791432	12118

Trustco_Bank	C	42.910405	-73.684036	12118

Collar_City_Athletics	B	42.755721	-73.676445	12180

Catholic_Central_High_School	A	42.775218	-73.671159	12182

Freihofer_Chas_Baking	E	42.672647	-73.771721	12206

Nott_St_Auto_Service	D	42.820264	-73.926111	12308

Lombardo's_Automotive_Center	D	42.654698	-73.772841	12208

Great_Beginnings	B	42.770179	-73.675927	12182

Clifton_Country_Car_Wash	D	42.866349	-73.776808	12065

Sherwin-Williams	C	42.865083	-73.776744	12065

Dunkin'	B	43.100133	-73.74871	12866

Buqa_Pizza	B	42.783833	-73.655278	12182

Blossoms_Montessori_Learning	A	42.624901	-73.830716	12054

Beauty_Lash	B	42.798768	-73.963242	12306

Iannuccillo_Anthony_Dr_Optmtrst	A	42.916234	-73.806096	12019

Glendaal_School	A	42.891756	-73.978092	12302

Belisama_Bodyworks	B	43.081245	-73.788619	12866

Route_Eighty_Seven_Donuts	C	42.818518	-73.771812	12065

True_Value_Hardware	C	42.693027	-73.817425	12206

State_Farm	C	43.039036	-73.791135	12866

Saratoga_Ophthalmology	A	42.732803	-73.671179	12180

New_Scotland_Elementary	A	42.65417	-73.792676	12208

Leading_Concrete_Solutions	C	42.704234	-73.650726	12180

Metro_Mike_Trading_&_Cycle	C	42.673018	-73.737105	12204

Maple_Leaf_Childcare_Center	A	42.995327	-73.790504	12020

Sunoco	C	42.726049	-73.681306	12180

Best_Hunan_Chinese_Take_Out	B	43.048185	-73.845245	12020

Dunkin'	B	43.07486	-73.787652	12866

Cevera_John	A	42.732642	-73.675909	12180

Purebred_Athletics	B	42.867649	-73.754666	12065

Holy_Serenity_Church_of_God_in_Christ	A	42.757335	-73.681093	12180

St_Mary's_School	A	42.791634	-73.680822	12188

Valvoline	D	42.738284	-73.672145	12180

J_&_J_Enterprise	C	43.091424	-73.833095	12866

Clifton_Park_Fire_Department	A	42.865288	-73.773082	12065

Clifton_Park_Pediatrics	A	42.86828	-73.771687	12065

KeyBank	C	42.84283	-73.74805	12065

Jackson_Hewitt_Tax_Service	A	42.663564	-73.77051	12206

Hoffman's_Car_Wash	D	43.023731	-73.837359	12020

Morgan_J_Vittengl_MD	A	42.976177	-73.790512	12020

CapitalCare_Endocrinology_Troy	A	42.744371	-73.674591	12180

Bob_Karl's_Sales_&_Service	D	42.744806	-73.682442	12180

Woodland_Hill_Montessori_School	A	42.645815	-73.692398	12144

Impressions_of_Saratoga	C	43.080674	-73.785366	12866

Regal_Nails_Salon_&_Spa	B	42.841747	-73.943984	12302

Stewart's_Shops	C	42.836806	-73.821101	12065

Swedish_Hill_Farm_and_Spa	B	43.034699	-73.774385	12020

Daniel_J_Eldredge	A	43.102658	-73.745245	12866

Ebabil_Photo_&_Video	C	42.652809	-73.76887	12208

Saratoga_Regional_Young_Men's_Christian_Association	A	43.124879	-73.745813	12866

Hackett_John	A	42.797882	-73.994379	12306

Subway	B	42.628311	-73.812493	12054

Holiday_Inn_Express	B	42.8681	-73.774082	12065

Monro	D	43.069695	-73.788184	12866

MORRIS_FORD_INC	C	42.919752	-73.884813	12019

Spa_City_Farmers'_Market	C	43.064618	-73.790422	12866

Coffee_Planet	B	43.003762	-73.848633	12020

Derubertis_Auto_Service_&_Sales	D	42.767241	-73.676992	12182

Tommy's_Pizza	B	42.748971	-73.567995	12180

HealthPlex_Fitness_Center	B	42.859875	-73.763912	12065

Jennifer_L'Heureux_DDS	A	43.07788	-73.787174	12866

15_Love	B	42.669259	-73.78444	12206

Accents_Gifts_Decor_and_More	C	42.977553	-73.790336	12020

Family_Vision_Care_Center	A	43.084294	-73.771497	12866

A_Perfect_Placement	C	42.967719	-73.699624	12118

By_the_Bottle_Shop	A	43.079782	-73.785223	12866

North_River_Marketing	E	42.732378	-73.690944	12180

Sunoco	C	42.868894	-73.933287	12302

Knoeller_Amy_MD	A	43.086922	-73.798921	12866

Gusto's_Pizza	B	42.628388	-73.8125	12054

Troy_Savings_Bank_Music_Hall	A	42.730312	-73.691406	12180

Accu_Care_Home_Health_Svces_Inc	B	42.639519	-73.74498	12144

Community_Hose_Fire_Company	A	42.621268	-73.731611	12144

Bex_Pix_Photography	A	42.714085	-73.67505	12180

Nicoleta_Daraban_MD	A	43.084046	-73.797487	12866

Costello_Louis_J_Dr	A	42.903886	-73.796072	12019

Clifton_Park_Center	C	42.857855	-73.779316	12065

Spring_Street_Deli_&_Pizzeria	B	43.078514	-73.778872	12866

Monroe_Clayworks	C	42.718262	-73.698498	12180

Jonesville_Fire_Department_Station_2	A	42.873998	-73.820041	12065

Where_Smiles_Grow_Delmar	A	42.625946	-73.820377	12054

SteakChop	C	43.008601	-73.850409	12020

Schenectady_Auto_Service	D	42.834511	-73.918003	12308

Sunoco	C	42.704461	-73.689166	12180

Smokers_Choice	C	42.738006	-73.67642	12180

All_Phase_Cable	C	42.817588	-73.707883	12188

Brunswick_Greens	B	42.754223	-73.615909	12180

Goodway_Gourmet	E	42.737902	-73.680768	12180

Minogue's_Beverage_Center	C	42.964874	-73.790608	12020

Olympia_Sports	C	42.86002	-73.783501	12065

Brown's_Archery_Shop	C	42.820806	-73.930359	12308

Starbucks	B	43.101239	-73.745351	12866

Betts_David_J_DDS	A	42.808492	-73.913379	12308

VENT_Studio	B	43.078964	-73.78644	12866

Anne_J_DeRoche	A	42.861069	-74.01682	12302

Saratoga_Periodontics	A	43.100455	-73.771998	12866

New_Image_Hair_Fashions	B	42.739373	-73.657936	12180

Weight_Watchers	B	42.860247	-73.935674	12302

Computer_Science	C	42.697996	-73.725127	12204

Pels_Wetzel_Bettina_A	A	42.811449	-73.923549	12308

Hewitts_Garden_Center_Rensselaer	D	42.630602	-73.701927	12144

Panera_Bread	B	42.729169	-73.679041	12180

Advance_Auto_Parts	C	42.682473	-73.791395	12206

Bobrow_Dstrbtng	C	42.868174	-73.746631	12065

O'Slattery's_Irish_Restaurant_&_Pub	B	42.623539	-73.828363	12054

Planet_Fitness	B	43.102734	-73.738497	12866

Milton_Terrace_North_Elementary_School	A	43.002459	-73.867593	12020

Rademacher_Diane_K_DDS	A	43.011649	-73.849245	12020

Box_Frites	B	43.073989	-73.767997	12866

Rensselaer_City_Fire_Department_Ladder_1	A	42.645185	-73.736846	12144

Craig_James_C_DO	A	42.865045	-73.788251	12065

La_Salle_Institute	A	42.693762	-73.682855	12180

School's_Out_Inc_Elsmere_Elementary	A	42.627599	-73.82051	12054

American_Auto_&_Plate_Glass	C	42.678228	-73.788778	12206

Spot_Coffee_Cafe	B	43.082125	-73.78806	12866

West_Side_Management_of_Saratoga	C	43.081202	-73.787297	12866

Quarters	B	43.070077	-73.794746	12866

The_Lionheart_Pub	D	42.652525	-73.768443	12208

Rite_Aid	A	42.634488	-73.74546	12144

The_Welding_Guy's	C	42.679756	-73.73207	12204

Sprinkles_Kids_Spa	A	42.852588	-73.755759	12065

Geyser_Road_Elementary_School	A	43.058321	-73.828383	12866

Stewart's_Shops	C	42.824927	-73.708142	12188

Gristmill_Antique_Center	C	42.8123	-73.535702	12180

Halfmoon_Sports_Complex	B	42.847496	-73.754418	12065

George_Caleb_A_DDS	A	42.881319	-73.77345	12065

CITGO	C	42.635103	-73.746199	12144

Acap_Hackett_Boulevard_Head_Start	A	42.646106	-73.777881	12208

State_Farm	C	42.614742	-73.851745	12054

Moe's_Southwest_Grill	B	42.645116	-73.698704	12144

Stewart's_Shops	C	42.880303	-74.039292	12302

Bentley's_Tavern	B	42.970595	-73.790208	12020

Community_Resource_FCU	C	42.654418	-73.695037	12144

Church_Of_Jesus_Christ_N_Y_Utica	A	43.012253	-73.869704	12020

Sunnyview_Hospital_And_Rehabilitation_Center	A	42.8204	-73.916249	12308

Saratoga_County_Economic_Opportunity_Council_Inc	A	42.872463	-73.764216	12065

Mantra_Wellness_Therapeutic_Massage	B	42.846633	-73.757817	12065

Schalmont_High_School	A	42.781869	-74.016875	12306

Capitalcare	A	43.008439	-73.850618	12020

Starbucks	B	42.857089	-73.771908	12065

June's_Unisex_Hairstyling_&_Skin_Care_Clinic	A	42.736001	-73.675507	12180

Burn_Boot_Camp	B	42.872934	-73.774539	12065

Hoffman_Development_Corp	D	42.858874	-73.764871	12065

AAC_Family_Wellness_Centers	A	43.04662	-73.849996	12020

June's_Restaurant	B	42.64118	-73.740214	12144

Capital_Region_Women's_Care_Delmar	A	42.626166	-73.820543	12054

Jenny_Spa_Asian_Bodywork	B	42.855757	-73.782614	12065

Geisler_Warren_S_DDS_PC	A	42.655017	-73.80518	12208

North_Pier_Marina	C	43.055699	-73.72249	12866

All_Tech_Automotive	D	42.993913	-73.850221	12020

Handy_Dandy_Drive_In_Clnrs	E	42.626849	-73.819217	12054

Darn_Good_Yarn	C	42.867792	-73.753426	12065

The_Reserve_at_Glenville	C	42.834018	-73.93703	12302

Dog_Haus	B	42.861657	-73.784372	12065

Judy's_Beauty_Salon	B	42.691741	-73.68621	12180

Mike_And_Ice	B	42.690055	-73.725531	12204

Michael's_Hair_Studio	B	42.790868	-73.967388	12306

Timothy_VanDyck_MD	A	43.077856	-73.78716	12866

New_Beijing	B	42.785094	-73.673201	12182

Little_Heck's	D	43.117391	-73.770366	12866

Needle_Wurks	B	43.077282	-73.789498	12866

2001_Central_Insurance_Agency	C	42.97538	-73.790074	12020

Edward_Jones	A	43.078549	-73.788653	12866

Gavin_Park	B	43.119454	-73.748115	12866

Dock_Brown's	B	42.985951	-73.742915	12866

State_Farm	C	43.082475	-73.789703	12866

Saratoga_Smile_Care	A	43.084759	-73.794779	12866

Uncommon_Grounds	B	42.859932	-73.781442	12065

113_Holland_Ave_Albany_Ny	B	42.651696	-73.772452	12208

Burjetka_Miro_G_DDS	A	42.819059	-73.779866	12065

Jackson_Hewitt_Tax_Service	A	43.10435	-73.749761	12866

Ballston_Area_Community_Center_Inc	A	43.003593	-73.846775	12020

Fu_Sing_Chinese_Restaurant	B	42.786821	-73.970406	12306

The_Gbox	B	42.869758	-73.822531	12065

Tony's_Broadway_Auto_Repr	C	42.795235	-73.972288	12306

Matrazzo_Florist	C	42.911075	-73.69022	12118

The_Springs_Nursing_and_Rehabilitation_Centre	A	42.697136	-73.695941	12180

Jiff_E_Mart	C	42.681344	-73.690065	12180

McKay_Family_Automotive	D	42.729026	-73.687794	12180

Ska_Spa_LLC	B	43.086307	-73.816183	12866

Bath_&_Body_Works	A	43.102025	-73.73725	12866

Chauvin_Family_Dentistry	A	43.084669	-73.743292	12866

Denna_Dental	A	42.858519	-73.781313	12065

Antioch_Fellowship_Christian_Center	A	42.645706	-73.736947	12144

Doheny_Oil	C	43.019927	-73.842281	12020

DLG_Wealth_Management	A	42.840031	-73.748432	12065

Hillcroft_Stables	C	42.816727	-74.087834	12306

American_Auto	D	43.078744	-73.807118	12866

Sterling_Homes	C	42.984962	-73.85668	12020

Rusty_Nail	B	42.877818	-73.773698	12065

Mazzone_Catering	B	42.895743	-73.78664	12065

Starbucks	B	42.86122	-73.77898	12065

Cole's_Collision_Center_of_Clifton_Park	D	42.854956	-73.759473	12065

CITGO	C	42.800958	-73.959179	12306

Great_Off_Leash_Dog_Training	B	42.951738	-73.838273	12019

Miller_Animal_Hospital	A	42.672335	-73.691615	12180

Pure_Day_Spa	B	42.863997	-73.766343	12065

Testo's	B	42.700486	-73.653079	12180

Labcare_of_Community_Care_Physicians_P_C	A	42.654066	-73.774547	12208

Mario's_pizza_&_pasta	B	42.97509	-73.790346	12020

Mrs_Marva's_Childcare_Program_Llc	A	42.678112	-73.777959	12206

The_Grove_at_Saratoga	C	43.085486	-73.764957	12866

Crossroads_Center_For_Children	A	42.786315	-73.982551	12306

RIDHA_Med_Spa_&_Laser_Center	B	43.080432	-73.788442	12866

Saratoga_5_Points_Market_&_Deli	C	43.074033	-73.781141	12866

Thai_Orchid	B	42.638212	-73.74618	12144

Adirondack_Candle_Company	C	42.910035	-73.876389	12019

Pamela_Daly_DPM	A	43.104181	-73.743112	12866

Supernal_Pet_Motel	B	42.830837	-73.669689	12188

Verdile's_Restaurant	B	42.775109	-73.676808	12182

Marino's_Pizza	B	43.075719	-73.790351	12866

534_Bistro	B	43.085622	-73.783311	12866

Elixir_16	C	42.729948	-73.6921	12180

Menands_School	A	42.686414	-73.732655	12204

Thomas_R_Miller_Dentistry	A	42.745529	-73.642871	12180

Atria_Shaker	B	42.673349	-73.753536	12204

Sunoco	C	42.73968	-73.678197	12180

Allen_W_Zieker_MD	A	42.688445	-73.775609	12206

Planet_Fitness	B	42.857546	-73.778364	12065

The_Grapevine_Fine_Wine_and_Liquors	C	43.099634	-73.741699	12866

Adirondack_Trust_Company	C	43.068513	-73.788535	12866

Layla_Pizza_and_Falafel	B	42.657283	-73.80319	12208

A_Agency	C	43.002657	-73.848422	12020

