category	latitude	longitude
AS	42.769309	-73.753054
WT	42.694321	-73.813238
R	42.734693	-73.852817
K	42.773928	-73.703342
ST	42.757181	-73.757012
U	42.67661	-73.822606
SR	42.772072	-73.713883
ST	42.688501	-73.849279
G	42.723224	-73.814673
K	42.776428	-73.899058
AS	42.725857	-73.795512
M	42.742917	-73.742204
ST	42.790275	-73.938484
M	42.788806	-73.936501
CC	42.758936	-73.776967
ST	42.693136	-73.817695
CC	42.758068	-73.777338
SR	42.773105	-73.75845
ST	42.688258	-73.847824
CC	42.706901	-73.766816
M	42.828875	-73.875699
V	42.7302	-73.922401
ST	42.688494	-73.849251
K	42.702174	-73.880172
R	42.659702	-73.773928
ST	42.710388	-73.816291
CC	42.742988	-73.742509
G	42.815854	-73.892003
ST	42.757337	-73.76164
K	42.709453	-73.821807
SR	42.767892	-73.817476
V	42.672897	-73.849298
SR	42.743039	-73.761494
K	42.723575	-73.797366
V	42.679875	-73.842535
ST	42.726049	-73.856118
R	42.747305	-73.923049
V	42.726997	-73.744902
K	42.710755	-73.816207
K	42.724499	-73.700499
U	42.692659	-73.803394
CC	42.665431	-73.789113
G	42.674113	-73.8166
ST	42.785279	-73.941683
ST	42.683213	-73.770136
CC	42.698001	-73.768635
SR	42.727409	-73.842802
K	42.757949	-73.81908
K	42.824831	-73.911306
K	42.728445	-73.846824
K	42.707604	-73.778442
CC	42.68548	-73.839057
U	42.807075	-73.914047
V	42.794185	-73.89393
CC	42.751407	-73.759378
K	42.74094	-73.762567
SR	42.7732	-73.69809
WT	42.716177	-73.841782
K	42.804929	-73.904402
M	42.728677	-73.743134
ST	42.688471	-73.849252
WT	42.695136	-73.815659
K	42.686142	-73.854247
SR	42.769272	-73.754788
AS	42.756746	-73.773084
U	42.754046	-73.700201
SR	42.715663	-73.842652
K	42.773228	-73.896317
ST	42.773989	-73.700888
K	42.710219	-73.816184
SR	42.695944	-73.8817
ST	42.693702	-73.818652
ST	42.702444	-73.830758
SR	42.764415	-73.885283
SR	42.782123	-73.706322
ST	42.712728	-73.828007
R	42.723432	-73.936249
CC	42.721462	-73.83613
ST	42.704651	-73.819134
ST	42.771533	-73.700914
CC	42.79947	-73.904297
K	42.728063	-73.857808
K	42.696355	-73.882363
M	42.751216	-73.760655
SR	42.723383	-73.86409
K	42.71029	-73.816539
SR	42.759565	-73.701053
CC	42.694874	-73.847147
K	42.729114	-73.847161
ST	42.800134	-73.927102
M	42.775515	-73.897615
V	42.695569	-73.761512
K	42.676587	-73.82462
CC	42.807017	-73.909778
SR	42.761844	-73.796151
K	42.804789	-73.904111
K	42.816728	-73.891488
M	42.688467	-73.849259
X	42.736604	-73.792727
K	42.689543	-73.849824
SR	42.774182	-73.69991
ST	42.763011	-73.754694
R	42.760251	-73.819237
ER	42.819378	-73.728358
K	42.754208	-73.761192
SR	42.691054	-73.807764
K	42.783445	-73.912157
ST	42.677354	-73.823185
M	42.687076	-73.858664
U	42.728858	-73.701278
U	42.685773	-73.78275
M	42.754876	-73.774929
ST	42.737821	-73.724066
K	42.77221	-73.712482
SR	42.712735	-73.816592
K	42.713788	-73.813378
ST	42.710592	-73.815133
ST	42.783431	-73.946352
SR	42.717792	-73.80659
ST	42.78726	-73.936231
R	42.728497	-73.85493
CC	42.829137	-73.88867
M	42.693193	-73.873258
ST	42.689236	-73.849818
V	42.774692	-73.951874
CC	42.771859	-73.757462
ST	42.689933	-73.864074
SR	42.751131	-73.778118
K	42.738056	-73.762976
ST	42.776714	-73.906494
U	42.715022	-73.931725
K	42.689311	-73.851121
ST	42.804757	-73.903744
ST	42.719524	-73.801962
R	42.752534	-73.776678
V	42.828154	-73.90569
HH	42.764533	-73.777912
R	42.732339	-73.848583
CC	42.693045	-73.774224
R	42.693229	-73.874839
CC	42.693232	-73.873233
ST	42.73485	-73.793077
K	42.764688	-73.746705
WT	42.741318	-73.792735
AS	42.679105	-73.836356
CC	42.67839	-73.83032
ST	42.780883	-73.953621
K	42.783738	-73.912807
R	42.728492	-73.854948
ST	42.819047	-73.885499
V	42.697366	-73.885537
K	42.803978	-73.903208
SR	42.777235	-73.934079
R	42.774515	-73.952975
ST	42.738084	-73.842255
SR	42.768121	-73.910109
R	42.728394	-73.760929
SR	42.664101	-73.777061
K	42.689413	-73.850691
M	42.774992	-73.89393
X	42.768815	-73.704154
ER	42.775679	-73.701671
ST	42.789158	-73.737591
SR	42.778771	-73.902632
K	42.74637	-73.818746
V	42.767863	-73.77707
SR	42.8214	-73.8988
K	42.73167	-73.762547
ER	42.778719	-73.918313
K	42.794515	-73.919447
ST	42.710713	-73.82039
M	42.736036	-73.763854
WT	42.725402	-73.853532
ST	42.724708	-73.934199
V	42.823749	-73.891694
CC	42.672157	-73.790321
K	42.684213	-73.848562
MF	42.691023	-73.807759
WT	42.730574	-73.760722
AS	42.713013	-73.811481
SR	42.738222	-73.763978
M	42.713641	-73.813423
M	42.695218	-73.878831
ST	42.73768	-73.761735
M	42.743644	-73.749293
ST	42.746527	-73.764228
CC	42.716007	-73.809997
ST	42.778605	-73.886993
ST	42.782597	-73.94277
K	42.703107	-73.815464
K	42.755284	-73.776576
WT	42.689328	-73.848421
K	42.777814	-73.901521
ST	42.717715	-73.752461
ER	42.717241	-73.792536
CC	42.723738	-73.821905
ST	42.73325	-73.849853
CC	42.674981	-73.849611
SR	42.706439	-73.77467
K	42.721692	-73.803266
R	42.769712	-73.892676
V	42.766984	-73.732528
ST	42.738602	-73.820835
K	42.770904	-73.82434
ST	42.707695	-73.822603
SR	42.727454	-73.761132
ST	42.755708	-73.943329
M	42.784011	-73.707647
K	42.771334	-73.824173
K	42.689472	-73.850743
CC	42.805361	-73.904397
ER	42.765479	-73.702654
M	42.783036	-73.94369
ST	42.800002	-73.925666
ST	42.777263	-73.900029
ST	42.710622	-73.815164
R	42.695061	-73.879511
ER	42.692449	-73.774191
K	42.662149	-73.777447
M	42.729388	-73.848974
WT	42.710041	-73.865466
SR	42.724839	-73.841694
ER	42.710939	-73.843606
K	42.685392	-73.840245
ST	42.782744	-73.910442
ST	42.729524	-73.701843
ST	42.698513	-73.812051
M	42.692725	-73.875954
ST	42.755082	-73.875058
K	42.720115	-73.801203
ST	42.688398	-73.847837
MF	42.693683	-73.773323
M	42.786807	-73.944374
WT	42.724427	-73.854717
CC	42.734938	-73.792952
CC	42.761297	-73.940899
X	42.751276	-73.816535
CC	42.671166	-73.807366
SR	42.771987	-73.755309
K	42.68474	-73.839677
ST	42.688507	-73.849242
CC	42.68958	-73.866237
SR	42.789761	-73.938254
CC	42.762799	-73.746007
AS	42.76179	-73.75453
ST	42.804185	-73.902353
ER	42.75955	-73.878768
ST	42.683406	-73.846914
K	42.6896	-73.866211
K	42.718374	-73.805118
CC	42.72744	-73.761851
ER	42.83291	-73.905828
ST	42.777195	-73.890471
K	42.742628	-73.838382
K	42.732851	-73.854856
SR	42.787047	-73.934322
CC	42.693443	-73.873836
R	42.713715	-73.813332
K	42.717302	-73.81287
R	42.772222	-73.75938
ST	42.697692	-73.826828
SR	42.681858	-73.841866
R	42.739384	-73.733967
U	42.740233	-73.735449
M	42.761921	-73.796372
H	42.758727	-73.776899
G	42.742909	-73.837527
M	42.732675	-73.854422
G	42.738071	-73.762586
MF	42.707431	-73.777083
K	42.663953	-73.787089
K	42.81674	-73.891413
K	42.762119	-73.752702
CC	42.827771	-73.892435
M	42.774184	-73.89623
K	42.699138	-73.824891
K	42.729694	-73.697578
K	42.68946	-73.850746
K	42.816523	-73.890751
ER	42.677492	-73.760718
SR	42.720172	-73.808824
ST	42.7393	-73.736142
CC	42.806529	-73.909932
ST	42.709905	-73.816957
ST	42.688638	-73.860518
V	42.694822	-73.887361
R	42.770828	-73.821014
K	42.779898	-73.955365
V	42.71807	-73.778747
R	42.712944	-73.828035
R	42.742474	-73.841271
K	42.734066	-73.852141
K	42.71074	-73.816506
CC	42.803713	-73.914627
ST	42.710777	-73.816542
K	42.745506	-73.809209
M	42.727799	-73.761759
ST	42.709319	-73.81762
SR	42.691183	-73.80634
K	42.710523	-73.816368
SR	42.696382	-73.770087
ST	42.709992	-73.816297
V	42.773201	-73.93572
M	42.685427	-73.838955
U	42.795104	-73.929779
ST	42.723342	-73.838898
K	42.720212	-73.802765
ST	42.780884	-73.953758
SR	42.665595	-73.80639
CC	42.776225	-73.699952
K	42.727214	-73.761105
CC	42.743531	-73.759101
SR	42.795635	-73.950111
ST	42.709343	-73.817157
ST	42.73198	-73.848377
ST	42.729813	-73.845221
V	42.777508	-73.712903
G	42.803158	-73.901162
M	42.731637	-73.704018
K	42.737446	-73.762813
K	42.773378	-73.700818
ST	42.694635	-73.877588
ST	42.70769	-73.822721
ST	42.710086	-73.816971
K	42.689226	-73.850406
K	42.773274	-73.701325
ST	42.705483	-73.823731
M	42.746708	-73.808249
ST	42.711496	-73.820475
R	42.714967	-73.803829
SR	42.709549	-73.864287
K	42.79754	-73.922843
M	42.733143	-73.85749
ST	42.714467	-73.829852
U	40.695309	-73.424546
ST	42.69002	-73.852535
R	42.675913	-73.824044
SR	42.682723	-73.79235
WT	42.687212	-73.842258
M	42.734249	-73.793188
V	42.802662	-73.901567
ER	42.698162	-73.825803
V	42.690151	-73.865008
SR	42.796052	-73.923144
CC	42.678309	-73.836483
SR	42.70399	-73.816791
ER	42.719524	-73.801926
ST	42.778148	-73.900887
ER	42.688205	-73.848131
ER	42.802178	-73.864269
R	42.69349	-73.878192
ER	42.745233	-73.856875
K	42.804563	-73.902858
SR	42.681833	-73.848582
ST	42.710492	-73.816302
K	42.783266	-73.91538
G	42.737866	-73.732134
CC	42.746269	-73.943081
P	42.793803	-73.932297
K	42.707414	-73.776911
SR	42.744539	-73.752268
V	42.814893	-73.905415
SR	42.732136	-73.852942
ST	42.774872	-73.889594
R	42.762204	-73.751126
ER	42.782976	-73.890708
CC	42.803694	-73.91461
R	42.770423	-73.756898
CC	42.665409	-73.789128
ST	42.737729	-73.764677
V	42.775989	-73.70708
R	42.696584	-73.885407
K	42.743667	-73.761276
SR	42.730473	-73.794419
ST	42.773448	-73.88969
ST	42.703456	-73.775973
WT	42.748412	-73.735074
ST	42.748508	-73.763573
CC	42.6855	-73.765634
ST	42.688954	-73.848592
K	42.689205	-73.849919
ST	42.730135	-73.761668
K	42.689579	-73.866211
SR	42.695929	-73.881697
CC	42.758717	-73.776914
ER	42.698479	-73.828763
ER	42.762411	-73.798248
R	42.764063	-73.75471
K	42.739427	-73.736289
ST	42.700274	-73.821522
ER	42.688108	-73.793722
ST	42.683769	-73.8408
G	42.661843	-73.780605
K	42.687136	-73.855534
SR	42.753448	-73.757043
CC	42.753166	-73.781373
CC	42.710232	-73.864099
SR	42.727772	-73.759805
SR	42.791377	-73.871481
CC	42.794638	-73.737774
V	42.726102	-73.701308
R	42.693496	-73.878207
R	42.711698	-73.868104
K	42.692344	-73.775297
R	42.753286	-73.78133
M	42.737465	-73.761732
ST	42.713444	-73.712295
ER	42.771082	-73.755869
ST	42.689436	-73.849623
R	42.769733	-73.754464
ST	42.77995	-73.903118
ST	42.804621	-73.902809
R	42.785103	-73.94395
ER	42.827192	-73.914107
M	42.74602	-73.810001
R	42.672446	-73.809176
CC	42.769573	-73.822378
M	42.690691	-73.808678
ST	42.684902	-73.848016
SR	42.770352	-73.820235
G	42.769518	-73.704183
SR	42.746573	-73.763183
R	42.798891	-73.947445
V	42.796781	-73.922876
ST	42.756384	-73.795612
V	42.702215	-73.752082
G	42.68719	-73.860441
ST	42.697313	-73.781674
CC	42.793745	-73.867798
V	42.705567	-73.818566
SR	42.717223	-73.831845
K	42.769885	-73.892817
ST	42.713709	-73.827805
SR	42.775671	-73.914904
SR	42.704293	-73.825752
SR	42.767524	-73.889133
M	42.770615	-73.823529
ST	42.706708	-73.825231
M	42.705672	-73.823365
ST	42.716425	-73.811809
ST	42.757681	-73.817713
WT	42.710276	-73.816526
ST	42.714656	-73.829072
ST	42.718435	-73.807645
ST	42.685893	-73.796359
ST	42.774886	-73.892885
V	42.748043	-73.758962
MF	42.676572	-73.824316
SR	42.713638	-73.706639
R	42.680754	-73.763691
V	42.756684	-73.757571
ST	42.763796	-73.940207
M	42.7217	-73.863086
K	42.728186	-73.798845
ST	42.718169	-73.832857
K	42.689497	-73.850732
SR	42.767846	-73.752982
CC	42.758334	-73.777465
ST	42.763527	-73.798706
ST	42.737642	-73.861941
ER	42.773814	-73.710918
K	42.770839	-73.824317
CC	42.792557	-73.878992
ST	42.697156	-73.84742
K	42.691684	-73.802689
V	42.801863	-73.949124
P	42.683727	-73.840742
AS	42.720705	-73.799843
CC	42.681886	-73.8486
R	42.730777	-73.700822
K	42.742891	-73.796645
G	42.777154	-73.934199
WT	42.701415	-73.813371
G	42.771987	-73.912671
V	42.720351	-73.841992
V	42.733085	-73.755794
G	42.735312	-73.851939
SR	42.788718	-73.929386
ST	42.684518	-73.849422
V	42.801065	-73.947612
K	42.824821	-73.911317
SR	42.740078	-73.84485
ST	42.689893	-73.852223
G	42.775634	-73.701662
K	42.776654	-73.934382
ST	42.727633	-73.761136
M	42.72736	-73.844818
G	42.661126	-73.774257
AS	42.723775	-73.801818
V	42.662008	-73.775379
M	42.790245	-73.940373
R	42.752044	-73.779246
CC	42.683651	-73.869125
V	42.801494	-73.900963
CC	42.742442	-73.838489
CC	42.830165	-73.896264
ER	42.772535	-73.754344
ST	42.771471	-73.816139
K	42.758079	-73.777248
ST	42.731807	-73.706938
WT	42.702377	-73.83071
SR	42.716087	-73.840441
ST	42.75719	-73.761307
ST	42.701677	-73.876406
NN	42.763972	-73.81309
CC	42.700942	-73.815916
SR	42.811269	-73.732653
ST	42.710683	-73.816067
AS	42.713353	-73.818238
CC	42.68642	-73.841015
SR	42.779399	-73.856683
ST	42.788307	-73.938944
CC	42.678291	-73.836466
K	42.683398	-73.840446
CC	42.758109	-73.777248
P	42.709566	-73.816196
M	42.784008	-73.946279
K	42.742574	-73.741231
ST	42.687875	-73.847267
K	42.714497	-73.845098
AS	42.76832	-73.820286
ST	42.784062	-73.945751
ST	42.745187	-73.863613
ST	42.676227	-73.823715
ST	42.70883	-73.817204
M	42.687078	-73.858652
ST	42.705673	-73.819696
K	42.689343	-73.848391
G	42.708764	-73.77579
ST	42.689144	-73.849841
ER	42.646256	-73.754892
K	42.803749	-73.902601
CC	42.803697	-73.914636
ST	42.712504	-73.819085
ER	42.7146	-73.705346
ST	42.742757	-73.762628
SR	42.767189	-73.88975
K	42.709642	-73.82155
CC	42.693911	-73.771915
ST	42.694383	-73.801155
K	42.779	-73.954993
ST	42.695489	-73.847097
R	42.803474	-73.900192
ST	42.792005	-73.729041
SR	42.73289	-73.79544
ST	42.672308	-73.804741
CC	42.678311	-73.836512
V	42.664223	-73.845519
K	42.770606	-73.822115
M	42.746527	-73.764228
SR	42.767304	-73.814447
K	42.733647	-73.848991
M	42.705774	-73.862216
X	42.719398	-73.707838
SR	42.758206	-73.824451
V	42.666993	-73.786755
V	42.754638	-73.951606
SR	42.748587	-73.867002
K	42.72044	-73.835655
CC	42.704648	-73.830214
K	42.717646	-73.813286
ST	42.677328	-73.826782
SR	42.688099	-73.77314
SR	42.766382	-73.700576
K	42.716697	-73.808994
K	42.772509	-73.893912
CC	42.762275	-73.748277
ST	42.689198	-73.850466
X	42.753056	-73.818646
SR	42.761016	-73.791757
ST	42.742494	-73.838499
SR	42.689884	-73.864517
SR	42.663784	-73.784857
ST	42.782956	-73.94755
SR	42.714937	-73.822029
G	42.737834	-73.724044
CC	42.796757	-73.892816
MF	42.760279	-73.814701
ST	42.708223	-73.776312
ST	42.784396	-73.907944
K	42.770295	-73.700122
ST	42.660052	-73.779469
R	42.693499	-73.878172
CC	42.761988	-73.749857
R	42.7115	-73.81849
ST	42.689228	-73.849798
ST	42.773461	-73.894149
ST	42.689353	-73.849317
K	42.742024	-73.793101
CC	42.830795	-73.891226
V	42.671949	-73.810576
R	42.716038	-73.932412
V	42.73354	-73.717955
M	42.737188	-73.855921
K	42.696904	-73.808498
SR	42.684082	-73.838483
ER	42.706033	-73.711164
G	42.740686	-73.762525
CC	42.701372	-73.813339
M	42.773171	-73.821822
SR	42.666722	-73.790919
P	42.728242	-73.701464
ER	42.708394	-73.775473
ER	42.756395	-73.760554
CC	42.689293	-73.77461
ST	42.772441	-73.891879
SR	42.769581	-73.820774
SR	42.757257	-73.778304
ST	42.69024	-73.851756
R	42.708175	-73.777941
K	42.682978	-73.838436
SR	42.841492	-73.9051
K	42.783102	-73.943773
M	42.697232	-73.825951
SR	42.771767	-73.752389
K	42.78624	-73.943781
ER	42.782845	-73.890544
ST	42.804979	-73.904427
ST	42.747457	-73.866149
CC	42.685436	-73.838957
R	42.715545	-73.810544
K	42.688498	-73.849255
ST	42.689559	-73.850329
SR	42.74071	-73.842938
SR	42.716894	-73.807674
K	42.742196	-73.761382
CC	42.792546	-73.878899
ST	42.775862	-73.889791
CC	42.75984	-73.759728
WT	42.691048	-73.807776
ST	42.724186	-73.700937
K	42.688485	-73.84925
R	42.805542	-73.907419
K	42.682064	-73.839162
ER	42.789111	-73.945679
CC	42.782259	-73.950249
CC	42.708783	-73.831545
ST	42.774801	-73.893021
V	42.724784	-73.701739
SR	42.775508	-73.935261
SR	42.761213	-73.79232
V	42.779134	-73.940886
SR	42.757351	-73.761788
V	42.658833	-73.76885
SR	42.794202	-73.930004
SR	42.767613	-73.690302
M	42.782073	-73.951885
CC	42.694954	-73.772558
CC	42.772385	-73.821917
ST	42.728654	-73.847052
V	42.774588	-73.915598
ST	42.762988	-73.701136
G	42.70191	-73.814185
K	42.729243	-73.700797
SR	42.742406	-73.838491
K	42.800086	-73.928302
K	42.696838	-73.883834
K	42.783029	-73.948365
M	42.767944	-73.821464
CC	42.686613	-73.841355
ST	42.745909	-73.864002
ST	42.689207	-73.849938
ER	42.729838	-73.850278
V	42.797246	-73.891595
SR	42.683185	-73.79269
ST	42.691243	-73.868607
K	42.71664	-73.808846
K	42.729944	-73.850022
R	42.682244	-73.842735
ST	42.77637	-73.899865
R	42.757962	-73.782335
K	42.773687	-73.93493
ST	42.695475	-73.847257
M	42.757732	-73.817678
ST	42.800293	-73.948207
CC	42.678362	-73.83647
ST	42.689917	-73.852237
V	42.766606	-73.938888
CC	42.746119	-73.755627
K	42.684245	-73.79541
ST	42.774503	-73.896782
WT	42.735651	-73.854414
ST	42.734801	-73.762798
K	42.689925	-73.86654
U	42.70565	-73.776955
K	42.748555	-73.760202
ST	42.848633	-73.892511
K	42.742493	-73.838463
U	42.779609	-73.932496
K	42.728403	-73.798589
R	42.720062	-73.796006
G	42.691241	-73.802435
ST	42.710519	-73.816183
G	42.720733	-73.835691
SR	42.689754	-73.851197
ER	42.685426	-73.840305
SR	42.737987	-73.767852
ST	42.723029	-73.936204
CC	42.771065	-73.755877
ST	42.712769	-73.828038
SR	42.725255	-73.839873
ST	42.689752	-73.850969
K	42.723414	-73.936253
G	42.801087	-73.923812
V	42.704174	-73.8552
K	42.732946	-73.701279
AS	42.710117	-73.821245
R	42.790455	-73.936746
F	42.73794	-73.823241
ST	42.703959	-73.817718
G	42.795631	-73.943483
ST	42.714233	-73.810285
SR	42.730504	-73.794409
ER	42.672778	-73.81574
CC	42.684359	-73.794062
ST	42.751016	-73.758551
CC	42.830745	-73.891035
ER	42.737964	-73.724486
ST	42.677288	-73.822722
ER	42.730456	-73.761912
M	42.791812	-73.916263
V	42.795993	-73.93313
V	42.751848	-73.753067
ST	42.794439	-73.930553
K	42.713195	-73.70699
SR	42.750888	-73.760638
M	42.710604	-73.816436
K	42.676813	-73.82493
X	42.675652	-73.822535
ST	42.72292	-73.936191
ER	42.697229	-73.808495
ST	42.683134	-73.838379
ST	42.758709	-73.776912
CC	42.672295	-73.808584
AS	42.71785	-73.83422
K	42.751938	-73.700609
SR	42.732297	-73.849087
ST	42.770654	-73.824382
K	42.710529	-73.816115
ST	42.726988	-73.761063
K	42.689637	-73.866173
M	42.726094	-73.760431
MF	42.726445	-73.855674
M	42.81674	-73.889893
SR	42.788632	-73.92917
ST	42.689576	-73.849782
ST	42.691069	-73.807785
CC	42.76966	-73.822369
SR	42.751559	-73.794294
K	42.708485	-73.821354
ST	42.782232	-73.906413
M	42.746016	-73.810094
WT	42.759295	-73.815337
ST	42.716835	-73.837762
R	42.804659	-73.90385
ST	42.70992	-73.816807
ST	42.69876	-73.812189
ST	42.683863	-73.840902
M	42.683441	-73.839357
R	42.761293	-73.817247
K	42.710904	-73.816326
AS	42.718604	-73.835239
SR	42.684982	-73.794734
V	42.675964	-73.822408
K	42.700883	-73.819602
ST	42.733432	-73.849294
K	42.728915	-73.846921
K	42.74224	-73.762303
CC	42.804347	-73.914963
K	42.753333	-73.760012
K	42.762628	-73.798577
ST	42.688484	-73.849268
SR	42.689476	-73.849895
CC	42.698334	-73.85115
K	42.661082	-73.77861
ST	42.687771	-73.860669
ST	42.746016	-73.761136
V	42.773533	-73.69954
K	42.717711	-73.812719
R	42.781128	-73.955497
M	42.783435	-73.891343
SR	42.759401	-73.761898
SR	42.773188	-73.821792
CC	42.807026	-73.909804
SR	42.778319	-73.71153
ST	42.688314	-73.849191
CC	42.758729	-73.776918
M	42.688082	-73.773163
K	42.781389	-73.905888
G	42.758354	-73.704475
K	42.69519	-73.811648
ST	42.728233	-73.846634
SR	42.686056	-73.796098
CC	42.736942	-73.793872
ST	42.727512	-73.761129
K	42.770322	-73.821507
ST	42.737764	-73.703141
U	42.717629	-73.804434
CC	42.721402	-73.837742
U	42.695863	-73.881401
X	42.65937	-73.768666
SR	42.731816	-73.847765
ST	42.74446	-73.7637
ST	42.848577	-73.889921
K	42.71082	-73.816686
K	42.725179	-73.797514
K	42.715591	-73.704413
MF	42.714023	-73.809911
MF	42.708392	-73.771573
P	42.774182	-73.699796
SR	42.740603	-73.760927
SR	42.815911	-73.893925
SR	42.722259	-73.701341
ST	42.754452	-73.761413
WT	42.691436	-73.853859
K	42.683268	-73.840308
ST	42.689378	-73.850058
K	42.804181	-73.903825
R	42.775152	-73.916968
ST	42.729814	-73.850237
SR	42.75004	-73.765016
K	42.751409	-73.765027
CC	42.764729	-73.811165
SR	42.714615	-73.841547
V	42.742262	-73.855801
K	42.761602	-73.882594
K	42.745052	-73.864672
SR	42.726871	-73.842818
K	42.661144	-73.781813
ER	42.695438	-73.880048
K	42.780932	-73.71027
R	42.74307	-73.840379
K	42.710192	-73.820659
ST	42.745716	-73.763251
CC	42.67827	-73.83649
ST	42.710304	-73.816339
G	42.782563	-73.955081
SR	42.79657	-73.924713
CC	42.76466	-73.811228
K	42.736983	-73.84311
M	42.728619	-73.700459
ST	42.709898	-73.816118
V	42.761149	-73.938298
G	42.775141	-73.953478
V	42.682533	-73.779967
M	42.807572	-73.731727
SR	42.763467	-73.801795
CC	42.805377	-73.907032
CC	42.771763	-73.757453
R	42.693648	-73.873795
K	42.718728	-73.835277
K	42.713428	-73.828631
SR	42.728491	-73.786761
ST	42.733608	-73.938653
HH	42.745531	-73.809369
K	42.691132	-73.86823
ER	42.707377	-73.777244
V	42.787141	-73.92932
K	42.798396	-73.926497
K	42.77417	-73.892854
K	42.664133	-73.785468
M	42.801022	-73.923352
SR	42.724134	-73.84397
M	42.773355	-73.697302
SR	42.698982	-73.822295
M	42.744475	-73.919554
CC	42.803996	-73.916158
K	42.688416	-73.799088
R	42.727862	-73.845498
ST	42.805527	-73.905916
ST	42.751242	-73.7666
CC	42.73378	-73.847579
ST	42.694207	-73.805327
M	42.756975	-73.807812
M	42.81104	-73.734776
CC	42.689122	-73.777035
SR	42.805583	-73.913541
K	42.707222	-73.775966
ST	42.792986	-73.917355
K	42.737885	-73.724209
U	42.784119	-73.911932
K	42.756046	-73.770771
R	42.697511	-73.81073
K	42.75099	-73.76442
K	42.710179	-73.820649
SR	42.786369	-73.909976
ST	42.758918	-73.879355
ST	42.714518	-73.77102
ST	42.68996	-73.850194
ST	42.759044	-73.766723
M	42.76215	-73.752707
SR	42.753084	-73.906143
CC	42.68158	-73.838201
ST	42.767504	-73.889157
R	42.690828	-73.867332
V	42.734283	-73.825688
K	42.772755	-73.701489
U	42.692247	-73.873948
K	42.730927	-73.762102
M	42.765581	-73.815964
V	42.664578	-73.788312
V	42.798039	-73.898452
CC	42.679024	-73.832206
ST	42.723563	-73.840179
V	42.688481	-73.755473
V	42.727081	-73.790212
V	42.669893	-73.818875
R	42.733977	-73.761768
SR	42.738486	-73.729637
SR	42.775915	-73.892732
CC	42.830032	-73.903437
SR	42.688314	-73.801087
ST	42.691166	-73.868022
R	42.681913	-73.848593
CC	42.683312	-73.846751
ER	42.762102	-73.752794
CC	42.726378	-73.937901
ST	42.690499	-73.852455
CC	42.696391	-73.770105
ST	42.689935	-73.851218
ST	42.771579	-73.892715
U	42.735635	-73.939415
K	42.79901	-73.925605
AS	42.722125	-73.804063
K	42.678385	-73.830341
X	42.748887	-73.852164
ER	42.796872	-73.933182
SR	42.757001	-73.777645
K	42.770803	-73.70076
ST	42.689432	-73.84968
SR	42.733469	-73.854809
CC	42.726377	-73.937926
ST	42.750046	-73.854762
ST	42.754174	-73.761187
ST	42.789673	-73.944911
SR	42.70899	-73.86324
G	42.730024	-73.849799
K	42.710635	-73.816884
ST	42.717216	-73.811173
K	42.773263	-73.89191
K	42.701529	-73.815068
R	42.762232	-73.797669
ST	42.715462	-73.932779
SR	42.759566	-73.787273
K	42.781485	-73.905796
ST	42.726907	-73.761049
U	42.686791	-73.854469
K	42.737849	-73.724118
CC	42.697364	-73.885551
M	42.688998	-73.782648
ST	42.76214	-73.797515
G	42.725459	-73.706485
M	42.687088	-73.858675
R	42.680653	-73.837978
V	42.728113	-73.939073
G	42.685714	-73.782747
SR	42.687987	-73.773001
G	42.724138	-73.843986
ER	42.762583	-73.689789
ST	42.755381	-73.776759
M	42.720685	-73.768777
R	42.70647	-73.823653
WT	42.758971	-73.759647
CC	42.695198	-73.878728
CC	42.807814	-73.91177
ER	42.721489	-73.863574
ST	42.750905	-73.764311
ST	42.816557	-73.889153
ST	42.717037	-73.831657
ST	42.691118	-73.868126
ST	42.743211	-73.744346
X	42.819225	-73.885416
K	42.772427	-73.82294
ST	42.68921	-73.849811
ST	42.782995	-73.890811
R	42.682811	-73.838452
CC	42.738958	-73.84127
ST	42.793141	-73.917907
ER	42.687141	-73.858615
ST	42.688465	-73.849281
G	42.770345	-73.823871
R	42.755563	-73.87534
SR	42.695577	-73.79412
M	42.770603	-73.823575
CC	42.714387	-73.804504
G	42.783889	-73.920468
V	42.681589	-73.84104
ST	42.71107	-73.816142
V	42.78895	-73.912718
ER	42.832093	-73.894009
R	42.725854	-73.793712
M	42.689349	-73.85103
K	42.678156	-73.829468
ST	42.774497	-73.830388
K	42.702126	-73.81873
K	42.775185	-73.889375
SR	42.688278	-73.801089
ST	42.748223	-73.763778
ST	42.709635	-73.818295
CC	42.672767	-73.81234
V	42.733053	-73.845017
ST	42.687323	-73.856185
ST	42.689262	-73.849632
ST	42.773007	-73.700755
K	42.786292	-73.912838
R	42.782452	-73.951217
K	42.688468	-73.849244
SR	42.778368	-73.907205
K	42.804658	-73.916152
ER	42.798504	-73.741461
ST	42.745013	-73.753797
CC	42.829147	-73.888684
SR	42.772557	-73.895676
K	42.689204	-73.849816
K	42.689897	-73.849907
M	42.686056	-73.842436
ST	42.689083	-73.849
SR	42.705862	-73.860976
M	42.772857	-73.700785
M	42.740572	-73.807429
ST	42.718111	-73.719554
ST	42.683458	-73.838482
K	42.682208	-73.842194
F	42.761877	-73.794685
K	42.861748	-73.769629
SR	42.777642	-73.713674
MF	42.800416	-73.948792
K	42.753598	-73.75701
V	42.776074	-73.831486
ST	42.785535	-73.910473
SR	42.731957	-73.701484
ST	42.761036	-73.821502
