occupation	latitude	longitude	zipcode
TD_Bank	C	42.815731	-73.891577
Burger_King	B	42.735546	-73.76186
NY_Nails_&_Spa	B	42.78907	-73.936915
Valentis_John_PH_D	A	42.678241	-73.836453
Beltzer_DiMura_Agency	C	42.747	-73.758346
Loudonville_Community_Church	A	42.695829	-73.75492
Zoar_Financial	A	42.720146	-73.808808
Trustco_Bank	C	42.720051	-73.80114
Kaiser_Opthalmics_Co	A	42.669233	-73.847017
Albany_Wheel_Services	D	42.680387	-73.879271
B_Brows	B	42.737206	-73.763574
Aspire_Nail_Studio	B	42.701846	-73.81415
Premium_Mortgage	C	42.720832	-73.80909
Safe_Inc_of_Schenectady	B	42.795236	-73.923196
La_Mexicana_Grocery	B	42.781692	-73.905095
Grace_Nail_&_Spa	B	42.733145	-73.854619
Shaw_Environmental_&_Infrastructure	A	42.761061	-73.818492
Pine_Bush_Elementary_School	A	42.745987	-73.940758
George's_Market_and_Nursery	C	42.760118	-73.768497
D_P_Dough	B	42.661588	-73.777322
Guilderland_Mobil_Mart	C	42.714688	-73.931786
Caskade_Kitchen_&_Bar	B	42.771704	-73.700969
First_United_Methodist_Church	A	42.7735	-73.700765
LL_Flooring	C	42.706435	-73.826421
Adirondack_Oral_Maxillofacial_Surgery	A	42.688118	-73.773156
Paige_School	A	42.78588	-73.903197
Advance_Auto_Parts	C	42.784051	-73.945942
New_York_Optical	A	42.720661	-73.801921
Meineke_Car_Care_Centers	D	42.685476	-73.795712
St_Peter's_Hospital	A	42.721322	-73.801443
Northeast_Orthopaedics	A	42.693886	-73.771925
Gap	C	42.771623	-73.892733
The_Cheesecake_Factory	B	42.710402	-73.817294
Ferrari's_Ristorante	B	42.793342	-73.950533
Hannaford_Food_And_Drug	A	42.755777	-73.76062
Combo_Fish_Fry	C	42.799794	-73.94804
Nail_Perfect	B	42.792512	-73.917118
DHL	C	42.803489	-73.900172
Albany_Aikido	A	42.737981	-73.724469
Vineyard_Wines_&_Spirits	C	42.777288	-73.934013
Keller_Williams	C	42.76358	-73.75429
BurgerFi	B	42.75355	-73.759975
Afrim's_Sports	A	42.724684	-73.793498
Case_Moving_&amp_Junk_Removal	E	42.79407	-73.918943
Kings_Cross_Knickers	C	42.757919	-73.819229
Tuxego	C	42.76222	-73.797467
Uptown_Wine_and_Spirits	C	42.730988	-73.705403
Latham_Optical_of_Stasior_&_Stasior	A	42.755317	-73.776643
Cisco_Systems	A	42.68082	-73.763662
Stewart's_Shop	C	42.740405	-73.736666
Judy_D'Angelo_Natural_Progressions_Wellness_Center	A	42.71582	-73.831401
Silver_Parrot	C	42.683708	-73.840637
Parsons_Child_And_Family_Center_Inc	A	42.795432	-73.925275
Turning_Pointe_Dance_Center	B	42.736223	-73.796204
Hammersmith_Home_Brew_Supplies	C	42.755741	-73.758011
Pep_Boys	C	42.683453	-73.795704
Off_Broadway_Shoe_Warehouse	C	42.689895	-73.852254
Texture_Hair_Studio	B	42.714037	-73.82834
State_Farm	C	42.754359	-73.777574
Western_Dental_Care_Pc	A	42.697388	-73.885541
CVS	A	42.772325	-73.728146
Stier_Peter	A	42.803595	-73.914745
Schoolhouse_Auto	D	42.668454	-73.847577
Vascular_Health_Partners_Latham	A	42.758698	-73.776906
Full_Circle_Fitness_NY	B	42.721519	-73.863519
Jimmy_Jazz	C	42.688504	-73.849277
Ruggiero's_Pizza_&_Deli	B	42.715535	-73.931691
DirectBuy_of_Albany	C	42.743594	-73.749072
Century_Hill_Financial_Group	C	42.770781	-73.758022
Hackel's_Foreign_Car_Svce	D	42.704072	-73.817911
Cohoes_Community_Center	B	42.77634	-73.702159
