43.215771,-75.461779
43.060413,-75.279398
43.114604,-75.33768
43.061642,-75.12857
43.039981,-75.379353
42.971061,-75.081209
43.164533,-75.267645
43.061009,-75.000439
43.000029,-75.255495
43.100942,-75.29381
43.061915,-75.660092
43.125689,-74.853291
42.968801,-74.950576
43.452005,-75.355443
43.265093,-75.268497
43.11089,-75.277497
43.354138,-75.159613
43.152367,-75.365215
42.917854,-75.363169
43.418917,-75.73974
43.081617,-75.766018
43.24388,-75.160287
42.864135,-75.168133
43.968892,-75.906501
42.483412,-75.036892
43.026436,-75.266925
43.209081,-75.073326
43.357597,-75.577397
42.85738,-74.995493
43.320612,-74.961628
43.087503,-75.509514
43.070467,-75.599126
43.187371,-74.970659
43.08896,-75.372252
42.964793,-75.48706
42.573849,-76.202145
43.144012,-75.581897
43.251404,-75.6578
43.11008,-75.426511
43.324528,-75.513109
42.921536,-75.260063
43.214828,-75.302367
42.937632,-74.173325
43.107462,-74.708431
42.954345,-75.201657
43.528032,-74.987121
42.922279,-76.558539
43.067797,-75.854933
42.940849,-75.830103
43.134351,-74.339632
43.172142,-76.056249
43.367414,-75.468212
43.978952,-75.600977
43.438798,-76.457454
43.153084,-76.212402
43.166437,-76.364345
43.128583,-76.129694
42.748588,-73.599536
42.985096,-75.429027
43.757731,-75.532709
43.169352,-75.666823
43.329276,-76.380655
42.818442,-75.544331
43.112004,-76.189613
42.133332,-76.084622
42.547866,-75.530855
42.432165,-76.497042
42.96303,-75.948439
44.65496,-74.926222
43.031057,-76.127249
42.171041,-75.183316
42.852284,-73.785597
43.024817,-74.403815
43.134514,-74.924889
43.345147,-75.344599
43.718215,-74.983716
42.69397,-74.530506
42.936895,-74.658658
43.073715,-73.740236
42.922949,-75.676749
43.532529,-75.141288
44.668123,-75.483114
43.061111,-76.134924
42.8803,-75.272951
42.787528,-75.315224
44.703651,-73.472669
43.032894,-75.512948
44.035974,-75.793813
42.892429,-75.500629
42.170436,-75.943434
43.001589,-73.868123
42.764159,-75.581736
42.904352,-74.86756
44.580531,-75.142767
42.30696,-74.926915
43.101955,-76.037845
43.050817,-76.177473
43.192089,-76.192302
43.005262,-76.14193
43.078782,-76.145026
42.285099,-75.388127
43.032344,-76.000553
43.10273,-75.959888
43.012893,-76.163281
43.041094,-76.224039
42.976475,-75.595112
44.933698,-74.883295
44.745352,-74.260037
42.803226,-76.111692
44.20948,-76.093055
44.335388,-75.455879
43.340954,-73.685911
42.980793,-76.223386
42.350096,-75.309317
42.718785,-73.82924
43.068436,-76.224212
43.040531,-76.076762
42.816533,-75.319104
43.152932,-75.962398
43.045063,-76.30949
43.26045,-75.85258
42.722511,-74.895371
42.79987,-73.864965
43.31116,-73.645286
42.435577,-75.204553
42.77469,-73.898297
42.809841,-75.430434
42.633789,-75.306457
42.538795,-74.911164
42.681048,-73.84698
42.740387,-73.905398
42.727973,-76.211042
43.073442,-76.105783
43.237249,-74.74576
43.807377,-76.050124
42.653031,-73.809978
43.206652,-75.721431
42.437694,-75.627357
